
Label=dB(V(V_filt)) vs 2*PI*F
LabelX=2*PI*F
LabelY=dB(V(V_filt))
Data Point Count=1001
F,2*PI*F,2*PI*F,dB(V(V_filt)),dB(V(V_filt))
 1.0625422874480587E+003, 6.6761500887506309E+003, 0.0000000000000000E+000,-1.9405981323785689E+001, 0.0000000000000000E+000
 1.0703413768365422E+003, 6.7251532126057309E+003, 0.0000000000000000E+000,-1.9594199997279233E+001, 0.0000000000000000E+000
 1.0781977117539877E+003, 6.7745160207273066E+003, 0.0000000000000000E+000,-1.9783538658054823E+001, 0.0000000000000000E+000
 1.0861117123841402E+003, 6.8242411532076903E+003, 0.0000000000000000E+000,-1.9973994160881450E+001, 0.0000000000000000E+000
 1.0940838019949049E+003, 6.8743312695175664E+003, 0.0000000000000000E+000,-2.0165563254808077E+001, 0.0000000000000000E+000
 1.1021144069609848E+003, 6.9247890486482029E+003, 0.0000000000000000E+000,-2.0358242584471466E+001, 0.0000000000000000E+000
 1.1102039567866846E+003, 6.9756171892547363E+003, 0.0000000000000000E+000,-2.0552028691440118E+001, 0.0000000000000000E+000
 1.1183528841288828E+003, 7.0268184098005104E+003, 0.0000000000000000E+000,-2.0746918015592687E+001, 0.0000000000000000E+000
 1.1265616248201711E+003, 7.0783954487024603E+003, 0.0000000000000000E+000,-2.0942906896530392E+001, 0.0000000000000000E+000
 1.1348306178921644E+003, 7.1303510644775779E+003, 0.0000000000000000E+000,-2.1139991575021490E+001, 0.0000000000000000E+000
 1.1431603055989810E+003, 7.1826880358904436E+003, 0.0000000000000000E+000,-2.1338168194477444E+001, 0.0000000000000000E+000
 1.1515511334408973E+003, 7.2354091621018451E+003, 0.0000000000000000E+000,-2.1537432802458831E+001, 0.0000000000000000E+000
 1.1600035501881734E+003, 7.2885172628184891E+003, 0.0000000000000000E+000,-2.1737781352210614E+001, 0.0000000000000000E+000
 1.1685180079050556E+003, 7.3420151784438049E+003, 0.0000000000000000E+000,-2.1939209704224556E+001, 0.0000000000000000E+000
 1.1770949619739540E+003, 7.3959057702298614E+003, 0.0000000000000000E+000,-2.2141713627828633E+001, 0.0000000000000000E+000
 1.1857348711197981E+003, 7.4501919204303958E+003, 0.0000000000000000E+000,-2.2345288802801136E+001, 0.0000000000000000E+000
 1.1944381974345706E+003, 7.5048765324549640E+003, 0.0000000000000000E+000,-2.2549930821009138E+001, 0.0000000000000000E+000
 1.2032054064020224E+003, 7.5599625310242300E+003, 0.0000000000000000E+000,-2.2755635188069615E+001, 0.0000000000000000E+000
 1.2120369669225674E+003, 7.6154528623263859E+003, 0.0000000000000000E+000,-2.2962397325031784E+001, 0.0000000000000000E+000
 1.2209333513383619E+003, 7.6713504941747278E+003, 0.0000000000000000E+000,-2.3170212570079826E+001, 0.0000000000000000E+000
 1.2298950354585661E+003, 7.7276584161663786E+003, 0.0000000000000000E+000,-2.3379076180254469E+001, 0.0000000000000000E+000
 1.2389224985847923E+003, 7.7843796398421882E+003, 0.0000000000000000E+000,-2.3588983333192239E+001, 0.0000000000000000E+000
 1.2480162235367400E+003, 7.8415171988477987E+003, 0.0000000000000000E+000,-2.3799929128880994E+001, 0.0000000000000000E+000
 1.2571766966780185E+003, 7.8990741490958935E+003, 0.0000000000000000E+000,-2.4011908591430696E+001, 0.0000000000000000E+000
 1.2664044079421592E+003, 7.9570535689296375E+003, 0.0000000000000000E+000,-2.4224916670857944E+001, 0.0000000000000000E+000
 1.2756998508588188E+003, 8.0154585592873191E+003, 0.0000000000000000E+000,-2.4438948244883051E+001, 0.0000000000000000E+000
 1.2850635225801755E+003, 8.0742922438682008E+003, 0.0000000000000000E+000,-2.4653998120738606E+001, 0.0000000000000000E+000
 1.2944959239075176E+003, 8.1335577692995785E+003, 0.0000000000000000E+000,-2.4870061036987948E+001, 0.0000000000000000E+000
 1.3039975593180291E+003, 8.1932583053050803E+003, 0.0000000000000000E+000,-2.5087131665352640E+001, 0.0000000000000000E+000
 1.3135689369917698E+003, 8.2533970448741948E+003, 0.0000000000000000E+000,-2.5305204612547485E+001, 0.0000000000000000E+000
 1.3232105688388551E+003, 8.3139772044330366E+003, 0.0000000000000000E+000,-2.5524274422121994E+001, 0.0000000000000000E+000
 1.3329229705268349E+003, 8.3750020240163776E+003, 0.0000000000000000E+000,-2.5744335576307051E+001, 0.0000000000000000E+000
 1.3427066615082726E+003, 8.4364747674409336E+003, 0.0000000000000000E+000,-2.5965382497865576E+001, 0.0000000000000000E+000
 1.3525621650485280E+003, 8.4983987224799221E+003, 0.0000000000000000E+000,-2.6187409551946050E+001, 0.0000000000000000E+000
 1.3624900082537424E+003, 8.5607772010389072E+003, 0.0000000000000000E+000,-2.6410411047937828E+001, 0.0000000000000000E+000
 1.3724907220990312E+003, 8.6236135393329332E+003, 0.0000000000000000E+000,-2.6634381241326977E+001, 0.0000000000000000E+000
 1.3825648414568811E+003, 8.6869110980649493E+003, 0.0000000000000000E+000,-2.6859314335551247E+001, 0.0000000000000000E+000
 1.3927129051257577E+003, 8.7506732626055582E+003, 0.0000000000000000E+000,-2.7085204483853911E+001, 0.0000000000000000E+000
 1.4029354558589221E+003, 8.8149034431740747E+003, 0.0000000000000000E+000,-2.7312045791134359E+001, 0.0000000000000000E+000
 1.4132330403934589E+003, 8.8796050750209160E+003, 0.0000000000000000E+000,-2.7539832315795184E+001, 0.0000000000000000E+000
 1.4236062094795182E+003, 8.9447816186113323E+003, 0.0000000000000000E+000,-2.7768558071584273E+001, 0.0000000000000000E+000
 1.4340555179097707E+003, 9.0104365598104832E+003, 0.0000000000000000E+000,-2.7998217029430958E+001, 0.0000000000000000E+000
 1.4445815245490812E+003, 9.0765734100698737E+003, 0.0000000000000000E+000,-2.8228803119275511E+001, 0.0000000000000000E+000
 1.4551847923643970E+003, 9.1431957066151572E+003, 0.0000000000000000E+000,-2.8460310231890531E+001, 0.0000000000000000E+000
 1.4658658884548588E+003, 9.2103070126353196E+003, 0.0000000000000000E+000,-2.8692732220693713E+001, 0.0000000000000000E+000
 1.4766253840821300E+003, 9.2779109174732530E+003, 0.0000000000000000E+000,-2.8926062903550754E+001, 0.0000000000000000E+000
 1.4874638547009508E+003, 9.3460110368177247E+003, 0.0000000000000000E+000,-2.9160296064567731E+001, 0.0000000000000000E+000
 1.4983818799899143E+003, 9.4146110128967557E+003, 0.0000000000000000E+000,-2.9395425455871980E+001, 0.0000000000000000E+000
 1.5093800438824705E+003, 9.4837145146724179E+003, 0.0000000000000000E+000,-2.9631444799380553E+001, 0.0000000000000000E+000
 1.5204589345981569E+003, 9.5533252380370668E+003, 0.0000000000000000E+000,-2.9868347788555486E+001, 0.0000000000000000E+000
 1.5316191446740586E+003, 9.6234469060110096E+003, 0.0000000000000000E+000,-3.0106128090145198E+001, 0.0000000000000000E+000
 1.5428612709964987E+003, 9.6940832689416220E+003, 0.0000000000000000E+000,-3.0344779345911160E+001, 0.0000000000000000E+000
 1.5541859148329627E+003, 9.7652381047039344E+003, 0.0000000000000000E+000,-3.0584295174338859E+001, 0.0000000000000000E+000
 1.5655936818642554E+003, 9.8369152189026809E+003, 0.0000000000000000E+000,-3.0824669172332900E+001, 0.0000000000000000E+000
 1.5770851822168954E+003, 9.9091184450758374E+003, 0.0000000000000000E+000,-3.1065894916894891E+001, 0.0000000000000000E+000
 1.5886610304957467E+003, 9.9818516448996561E+003, 0.0000000000000000E+000,-3.1307965966784078E+001, 0.0000000000000000E+000
 1.6003218458168897E+003, 1.0055118708395195E+004, 0.0000000000000000E+000,-3.1550875864159636E+001, 0.0000000000000000E+000
 1.6120682518407336E+003, 1.0128923554136378E+004, 0.0000000000000000E+000,-3.1794618136204136E+001, 0.0000000000000000E+000
 1.6239008768053723E+003, 1.0203270129459563E+004, 0.0000000000000000E+000,-3.2039186296727856E+001, 0.0000000000000000E+000
 1.6358203535601842E+003, 1.0278162410674666E+004, 0.0000000000000000E+000,-3.2284573847752924E+001, 0.0000000000000000E+000
 1.6478273195996796E+003, 1.0353604403277828E+004, 0.0000000000000000E+000,-3.2530774281077328E+001, 0.0000000000000000E+000
 1.6599224170975958E+003, 1.0429600142165638E+004, 0.0000000000000000E+000,-3.2777781079817686E+001, 0.0000000000000000E+000
 1.6721062929412428E+003, 1.0506153691850943E+004, 0.0000000000000000E+000,-3.3025587719930826E+001, 0.0000000000000000E+000
 1.6843795987661010E+003, 1.0583269146680213E+004, 0.0000000000000000E+000,-3.3274187671713605E+001, 0.0000000000000000E+000
 1.6967429909906734E+003, 1.0660950631052545E+004, 0.0000000000000000E+000,-3.3523574401280186E+001, 0.0000000000000000E+000
 1.7091971308515926E+003, 1.0739202299640232E+004, 0.0000000000000000E+000,-3.3773741372016957E+001, 0.0000000000000000E+000
 1.7217426844389859E+003, 1.0818028337610975E+004, 0.0000000000000000E+000,-3.4024682046014270E+001, 0.0000000000000000E+000
 1.7343803227321005E+003, 1.0897432960851722E+004, 0.0000000000000000E+000,-3.4276389885475005E+001, 0.0000000000000000E+000
 1.7471107216351895E+003, 1.0977420416194147E+004, 0.0000000000000000E+000,-3.4528858354099455E+001, 0.0000000000000000E+000
 1.7599345620136619E+003, 1.1057994981641781E+004, 0.0000000000000000E+000,-3.4782080918446084E+001, 0.0000000000000000E+000
 1.7728525297304971E+003, 1.1139160966598820E+004, 0.0000000000000000E+000,-3.5036051049268352E+001, 0.0000000000000000E+000
 1.7858653156829273E+003, 1.1220922712100602E+004, 0.0000000000000000E+000,-3.5290762222827098E+001, 0.0000000000000000E+000
 1.7989736158393898E+003, 1.1303284591045787E+004, 0.0000000000000000E+000,-3.5546207922178070E+001, 0.0000000000000000E+000
 1.8121781312767489E+003, 1.1386251008430228E+004, 0.0000000000000000E+000,-3.5802381638434923E+001, 0.0000000000000000E+000
 1.8254795682177923E+003, 1.1469826401582568E+004, 0.0000000000000000E+000,-3.6059276872006947E+001, 0.0000000000000000E+000
 1.8388786380690021E+003, 1.1554015240401563E+004, 0.0000000000000000E+000,-3.6316887133811917E+001, 0.0000000000000000E+000
 1.8523760574586036E+003, 1.1638822027595146E+004, 0.0000000000000000E+000,-3.6575205946463576E+001, 0.0000000000000000E+000
 1.8659725482748927E+003, 1.1724251298921257E+004, 0.0000000000000000E+000,-3.6834226845433740E+001, 0.0000000000000000E+000
 1.8796688377048449E+003, 1.1810307623430412E+004, 0.0000000000000000E+000,-3.7093943380189017E+001, 0.0000000000000000E+000
 1.8934656582730086E+003, 1.1896995603710091E+004, 0.0000000000000000E+000,-3.7354349115302192E+001, 0.0000000000000000E+000
 1.9073637478806816E+003, 1.1984319876130887E+004, 0.0000000000000000E+000,-3.7615437631537773E+001, 0.0000000000000000E+000
 1.9213638498453777E+003, 1.2072285111094481E+004, 0.0000000000000000E+000,-3.7877202526912342E+001, 0.0000000000000000E+000
 1.9354667129405816E+003, 1.2160896013283433E+004, 0.0000000000000000E+000,-3.8139637417729155E+001, 0.0000000000000000E+000
 1.9496730914357959E+003, 1.2250157321912795E+004, 0.0000000000000000E+000,-3.8402735939587416E+001, 0.0000000000000000E+000
 1.9639837451368817E+003, 1.2340073810983593E+004, 0.0000000000000000E+000,-3.8666491748365871E+001, 0.0000000000000000E+000
 1.9783994394266958E+003, 1.2430650289538145E+004, 0.0000000000000000E+000,-3.8930898521181156E+001, 0.0000000000000000E+000
 1.9929209453060264E+003, 1.2521891601917278E+004, 0.0000000000000000E+000,-3.9195949957320778E+001, 0.0000000000000000E+000
 2.0075490394348283E+003, 1.2613802628019404E+004, 0.0000000000000000E+000,-3.9461639779150815E+001, 0.0000000000000000E+000
 2.0222845041737617E+003, 1.2706388283561533E+004, 0.0000000000000000E+000,-3.9727961732998487E+001, 0.0000000000000000E+000
 2.0371281276260349E+003, 1.2799653520342164E+004, 0.0000000000000000E+000,-3.9994909590009733E+001, 0.0000000000000000E+000
 2.0520807036795563E+003, 1.2893603326506134E+004, 0.0000000000000000E+000,-4.0262477146981837E+001, 0.0000000000000000E+000
 2.0671430320493919E+003, 1.2988242726811399E+004, 0.0000000000000000E+000,-4.0530658227171386E+001, 0.0000000000000000E+000
 2.0823159183205389E+003, 1.3083576782897777E+004, 0.0000000000000000E+000,-4.0799446681077725E+001, 0.0000000000000000E+000
 2.0976001739910107E+003, 1.3179610593557662E+004, 0.0000000000000000E+000,-4.1068836387201628E+001, 0.0000000000000000E+000
 2.1129966165152373E+003, 1.3276349295008718E+004, 0.0000000000000000E+000,-4.1338821252780448E+001, 0.0000000000000000E+000
 2.1285060693477872E+003, 1.3373798061168589E+004, 0.0000000000000000E+000,-4.1609395214498548E+001, 0.0000000000000000E+000
 2.1441293619874077E+003, 1.3471962103931621E+004, 0.0000000000000000E+000,-4.1880552239174406E+001, 0.0000000000000000E+000
 2.1598673300213900E+003, 1.3570846673447601E+004, 0.0000000000000000E+000,-4.2152286324423905E+001, 0.0000000000000000E+000
 2.1757208151702580E+003, 1.3670457058402557E+004, 0.0000000000000000E+000,-4.2424591499300341E+001, 0.0000000000000000E+000
 2.1916906653327878E+003, 1.3770798586301624E+004, 0.0000000000000000E+000,-4.2697461824911457E+001, 0.0000000000000000E+000
 2.2077777346313551E+003, 1.3871876623753962E+004, 0.0000000000000000E+000,-4.2970891395013304E+001, 0.0000000000000000E+000
 2.2239828834576178E+003, 1.3973696576759794E+004, 0.0000000000000000E+000,-4.3244874336581901E+001, 0.0000000000000000E+000
 2.2403069785185321E+003, 1.4076263890999533E+004, 0.0000000000000000E+000,-4.3519404810362289E+001, 0.0000000000000000E+000
 2.2567508928827060E+003, 1.4179584052125030E+004, 0.0000000000000000E+000,-4.3794477011395536E+001, 0.0000000000000000E+000
 2.2733155060270960E+003, 1.4283662586052977E+004, 0.0000000000000000E+000,-4.4070085169524134E+001, 0.0000000000000000E+000
 2.2900017038840424E+003, 1.4388505059260433E+004, 0.0000000000000000E+000,-4.4346223549875859E+001, 0.0000000000000000E+000
 2.3068103788886542E+003, 1.4494117079082567E+004, 0.0000000000000000E+000,-4.4622886453326309E+001, 0.0000000000000000E+000
 2.3237424300265375E+003, 1.4600504294012528E+004, 0.0000000000000000E+000,-4.4900068216940795E+001, 0.0000000000000000E+000
 2.3407987628818778E+003, 1.4707672394003566E+004, 0.0000000000000000E+000,-4.5177763214395227E+001, 0.0000000000000000E+000
 2.3579802896858732E+003, 1.4815627110773343E+004, 0.0000000000000000E+000,-4.5455965856377404E+001, 0.0000000000000000E+000
 2.3752879293655233E+003, 1.4924374218110479E+004, 0.0000000000000000E+000,-4.5734670590967646E+001, 0.0000000000000000E+000
 2.3927226075927774E+003, 1.5033919532183365E+004, 0.0000000000000000E+000,-4.6013871904000190E+001, 0.0000000000000000E+000
 2.4102852568340422E+003, 1.5144268911851230E+004, 0.0000000000000000E+000,-4.6293564319405164E+001, 0.0000000000000000E+000
 2.4279768164000529E+003, 1.5255428258977481E+004, 0.0000000000000000E+000,-4.6573742399531639E+001, 0.0000000000000000E+000
 2.4457982324961113E+003, 1.5367403518745368E+004, 0.0000000000000000E+000,-4.6854400745451812E+001, 0.0000000000000000E+000
 2.4637504582726920E+003, 1.5480200679975951E+004, 0.0000000000000000E+000,-4.7135533997247173E+001, 0.0000000000000000E+000
 2.4818344538764200E+003, 1.5593825775448395E+004, 0.0000000000000000E+000,-4.7417136834276334E+001, 0.0000000000000000E+000
 2.5000511865014228E+003, 1.5708284882222631E+004, 0.0000000000000000E+000,-4.7699203975425498E+001, 0.0000000000000000E+000
 2.5184016304410593E+003, 1.5823584121964377E+004, 0.0000000000000000E+000,-4.7981730179341355E+001, 0.0000000000000000E+000
 2.5368867671400280E+003, 1.5939729661272544E+004, 0.0000000000000000E+000,-4.8264710244647176E+001, 0.0000000000000000E+000
 2.5555075852468585E+003, 1.6056727712009046E+004, 0.0000000000000000E+000,-4.8548139010142066E+001, 0.0000000000000000E+000
 2.5742650806667875E+003, 1.6174584531631031E+004, 0.0000000000000000E+000,-4.8832011354984004E+001, 0.0000000000000000E+000
 2.5931602566150232E+003, 1.6293306423525559E+004, 0.0000000000000000E+000,-4.9116322198857091E+001, 0.0000000000000000E+000
 2.6121941236704010E+003, 1.6412899737346717E+004, 0.0000000000000000E+000,-4.9401066502122639E+001, 0.0000000000000000E+000
 2.6313676998294322E+003, 1.6533370869355233E+004, 0.0000000000000000E+000,-4.9686239265955578E+001, 0.0000000000000000E+000
 2.6506820105607508E+003, 1.6654726262760552E+004, 0.0000000000000000E+000,-4.9971835532465420E+001, 0.0000000000000000E+000
 2.6701380888599583E+003, 1.6776972408065471E+004, 0.0000000000000000E+000,-5.0257850384802801E+001, 0.0000000000000000E+000
 2.6897369753048720E+003, 1.6900115843413234E+004, 0.0000000000000000E+000,-5.0544278947251769E+001, 0.0000000000000000E+000
 2.7094797181111790E+003, 1.7024163154937247E+004, 0.0000000000000000E+000,-5.0831116385307823E+001, 0.0000000000000000E+000
 2.7293673731884978E+003, 1.7149120977113311E+004, 0.0000000000000000E+000,-5.1118357905742897E+001, 0.0000000000000000E+000
 2.7494010041968522E+003, 1.7274995993114462E+004, 0.0000000000000000E+000,-5.1405998756656260E+001, 0.0000000000000000E+000
 2.7695816826035607E+003, 1.7401794935168407E+004, 0.0000000000000000E+000,-5.1694034227513164E+001, 0.0000000000000000E+000
 2.7899104877405398E+003, 1.7529524584917592E+004, 0.0000000000000000E+000,-5.1982459649170352E+001, 0.0000000000000000E+000
 2.8103885068620325E+003, 1.7658191773781899E+004, 0.0000000000000000E+000,-5.2271270393889473E+001, 0.0000000000000000E+000
 2.8310168352027576E+003, 1.7787803383324019E+004, 0.0000000000000000E+000,-5.2560461875338547E+001, 0.0000000000000000E+000
 2.8517965760364864E+003, 1.7918366345617502E+004, 0.0000000000000000E+000,-5.2850029548581318E+001, 0.0000000000000000E+000
 2.8727288407350497E+003, 1.8049887643617509E+004, 0.0000000000000000E+000,-5.3139968910056020E+001, 0.0000000000000000E+000
 2.8938147488277782E+003, 1.8182374311534280E+004, 0.0000000000000000E+000,-5.3430275497542176E+001, 0.0000000000000000E+000
 2.9150554280613783E+003, 1.8315833435209352E+004, 0.0000000000000000E+000,-5.3720944890117238E+001, 0.0000000000000000E+000
 2.9364520144602475E+003, 1.8450272152494526E+004, 0.0000000000000000E+000,-5.4011972708102689E+001, 0.0000000000000000E+000
 2.9580056523872345E+003, 1.8585697653633637E+004, 0.0000000000000000E+000,-5.4303354612999854E+001, 0.0000000000000000E+000
 2.9797174946048417E+003, 1.8722117181647111E+004, 0.0000000000000000E+000,-5.4595086307415869E+001, 0.0000000000000000E+000
 3.0015887023368796E+003, 1.8859538032719323E+004, 0.0000000000000000E+000,-5.4887163534980232E+001, 0.0000000000000000E+000
 3.0236204453305736E+003, 1.8997967556588857E+004, 0.0000000000000000E+000,-5.5179582080252089E+001, 0.0000000000000000E+000
 3.0458139019191258E+003, 1.9137413156941577E+004, 0.0000000000000000E+000,-5.5472337768618317E+001, 0.0000000000000000E+000
 3.0681702590847358E+003, 1.9277882291806596E+004, 0.0000000000000000E+000,-5.5765426466183186E+001, 0.0000000000000000E+000
 3.0906907125220851E+003, 1.9419382473955171E+004, 0.0000000000000000E+000,-5.6058844079649532E+001, 0.0000000000000000E+000
 3.1133764667022865E+003, 1.9561921271302501E+004, 0.0000000000000000E+000,-5.6352586556191525E+001, 0.0000000000000000E+000
 3.1362287349373041E+003, 1.9705506307312491E+004, 0.0000000000000000E+000,-5.6646649883320073E+001, 0.0000000000000000E+000
 3.1592487394448444E+003, 1.9850145261405476E+004, 0.0000000000000000E+000,-5.6941030088740220E+001, 0.0000000000000000E+000
 3.1824377114137260E+003, 1.9995845869368950E+004, 0.0000000000000000E+000,-5.7235723240201338E+001, 0.0000000000000000E+000
 3.2057968910697259E+003, 2.0142615923771300E+004, 0.0000000000000000E+000,-5.7530725445340323E+001, 0.0000000000000000E+000
 3.2293275277419134E+003, 2.0290463274378570E+004, 0.0000000000000000E+000,-5.7826032851517731E+001, 0.0000000000000000E+000
 3.2530308799294667E+003, 2.0439395828574307E+004, 0.0000000000000000E+000,-5.8121641645647685E+001, 0.0000000000000000E+000
 3.2769082153689819E+003, 2.0589421551782467E+004, 0.0000000000000000E+000,-5.8417548054021047E+001, 0.0000000000000000E+000
 3.3009608111022767E+003, 2.0740548467893434E+004, 0.0000000000000000E+000,-5.8713748342122997E+001, 0.0000000000000000E+000
 3.3251899535446910E+003, 2.0892784659693174E+004, 0.0000000000000000E+000,-5.9010238814444229E+001, 0.0000000000000000E+000
 3.3495969385538879E+003, 2.1046138269295512E+004, 0.0000000000000000E+000,-5.9307015814286899E+001, 0.0000000000000000E+000
 3.3741830714991606E+003, 2.1200617498577612E+004, 0.0000000000000000E+000,-5.9604075723565060E+001, 0.0000000000000000E+000
 3.3989496673312501E+003, 2.1356230609618655E+004, 0.0000000000000000E+000,-5.9901414962599937E+001, 0.0000000000000000E+000
 3.4238980506526700E+003, 2.1512985925141682E+004, 0.0000000000000000E+000,-6.0199029989910230E+001, 0.0000000000000000E+000
 3.4490295557885538E+003, 2.1670891828958775E+004, 0.0000000000000000E+000,-6.0496917301997769E+001, 0.0000000000000000E+000
 3.4743455268580174E+003, 2.1829956766419415E+004, 0.0000000000000000E+000,-6.0795073433128543E+001, 0.0000000000000000E+000
 3.4998473178460472E+003, 2.1990189244862166E+004, 0.0000000000000000E+000,-6.1093494955109506E+001, 0.0000000000000000E+000
 3.5255362926759171E+003, 2.2151597834069711E+004, 0.0000000000000000E+000,-6.1392178477061172E+001, 0.0000000000000000E+000
 3.5514138252821349E+003, 2.2314191166727160E+004, 0.0000000000000000E+000,-6.1691120645186416E+001, 0.0000000000000000E+000
 3.5774812996839246E+003, 2.2477977938883767E+004, 0.0000000000000000E+000,-6.1990318142535457E+001, 0.0000000000000000E+000
 3.6037401100592501E+003, 2.2642966910418025E+004, 0.0000000000000000E+000,-6.2289767688767341E+001, 0.0000000000000000E+000
 3.6301916608193787E+003, 2.2809166905506179E+004, 0.0000000000000000E+000,-6.2589466039908139E+001, 0.0000000000000000E+000
 3.6568373666839952E+003, 2.2976586813094167E+004, 0.0000000000000000E+000,-6.2889409988105754E+001, 0.0000000000000000E+000
 3.6836786527568652E+003, 2.3145235587373027E+004, 0.0000000000000000E+000,-6.3189596361382115E+001, 0.0000000000000000E+000
 3.7107169546020550E+003, 2.3315122248257812E+004, 0.0000000000000000E+000,-6.3490022023382139E+001, 0.0000000000000000E+000
 3.7379537183207108E+003, 2.3486255881869991E+004, 0.0000000000000000E+000,-6.3790683873120464E+001, 0.0000000000000000E+000
 3.7653904006283997E+003, 2.3658645641023417E+004, 0.0000000000000000E+000,-6.4091578844725191E+001, 0.0000000000000000E+000
 3.7930284689330215E+003, 2.3832300745713841E+004, 0.0000000000000000E+000,-6.4392703907179879E+001, 0.0000000000000000E+000
 3.8208694014132898E+003, 2.4007230483612042E+004, 0.0000000000000000E+000,-6.4694056064062821E+001, 0.0000000000000000E+000
 3.8489146870977906E+003, 2.4183444210560552E+004, 0.0000000000000000E+000,-6.4995632353284748E+001, 0.0000000000000000E+000
 3.8771658259446199E+003, 2.4360951351074040E+004, 0.0000000000000000E+000,-6.5297429846824372E+001, 0.0000000000000000E+000
 3.9056243289216072E+003, 2.4539761398843373E+004, 0.0000000000000000E+000,-6.5599445650462243E+001, 0.0000000000000000E+000
 3.9342917180871273E+003, 2.4719883917243369E+004, 0.0000000000000000E+000,-6.5901676903513277E+001, 0.0000000000000000E+000
 3.9631695266715051E+003, 2.4901328539844275E+004, 0.0000000000000000E+000,-6.6204120778557481E+001, 0.0000000000000000E+000
 3.9922592991590172E+003, 2.5084104970927008E+004, 0.0000000000000000E+000,-6.6506774481169529E+001, 0.0000000000000000E+000
 4.0215625913704980E+003, 2.5268222986002176E+004, 0.0000000000000000E+000,-6.6809635249647229E+001, 0.0000000000000000E+000
 4.0510809705465485E+003, 2.5453692432332893E+004, 0.0000000000000000E+000,-6.7112700354738763E+001, 0.0000000000000000E+000
 4.0808160154313587E+003, 2.5640523229461458E+004, 0.0000000000000000E+000,-6.7415967099369212E+001, 0.0000000000000000E+000
 4.1107693163571439E+003, 2.5828725369739877E+004, 0.0000000000000000E+000,-6.7719432818365817E+001, 0.0000000000000000E+000
 4.1409424753292024E+003, 2.6018308918864310E+004, 0.0000000000000000E+000,-6.8023094878183358E+001, 0.0000000000000000E+000
 4.1713371061115931E+003, 2.6209284016413378E+004, 0.0000000000000000E+000,-6.8326950676627888E+001, 0.0000000000000000E+000
 4.2019548343134484E+003, 2.6401660876390491E+004, 0.0000000000000000E+000,-6.8630997642580894E+001, 0.0000000000000000E+000
 4.2327972974759159E+003, 2.6595449787770136E+004, 0.0000000000000000E+000,-6.8935233235722478E+001, 0.0000000000000000E+000
 4.2638661451597400E+003, 2.6790661115048140E+004, 0.0000000000000000E+000,-6.9239654946254731E+001, 0.0000000000000000E+000
 4.2951630390334858E+003, 2.6987305298796018E+004, 0.0000000000000000E+000,-6.9544260294624522E+001, 0.0000000000000000E+000
 4.3266896529624119E+003, 2.7185392856219369E+004, 0.0000000000000000E+000,-6.9849046831246412E+001, 0.0000000000000000E+000
 4.3584476730979914E+003, 2.7384934381720355E+004, 0.0000000000000000E+000,-7.0154012136225674E+001, 0.0000000000000000E+000
 4.3904387979680978E+003, 2.7585940547464357E+004, 0.0000000000000000E+000,-7.0459153819081067E+001, 0.0000000000000000E+000
 4.4226647385678434E+003, 2.7788422103950721E+004, 0.0000000000000000E+000,-7.0764469518468232E+001, 0.0000000000000000E+000
 4.4551272184510926E+003, 2.7992389880587765E+004, 0.0000000000000000E+000,-7.1069956901903083E+001, 0.0000000000000000E+000
 4.4878279738226420E+003, 2.8197854786271957E+004, 0.0000000000000000E+000,-7.1375613665485602E+001, 0.0000000000000000E+000
 4.5207687536310787E+003, 2.8404827809971364E+004, 0.0000000000000000E+000,-7.1681437533624177E+001, 0.0000000000000000E+000
 4.5539513196623202E+003, 2.8613320021313379E+004, 0.0000000000000000E+000,-7.1987426258760166E+001, 0.0000000000000000E+000
 4.5873774466338409E+003, 2.8823342571176756E+004, 0.0000000000000000E+000,-7.2293577621093476E+001, 0.0000000000000000E+000
 4.6210489222895894E+003, 2.9034906692288008E+004, 0.0000000000000000E+000,-7.2599889428308430E+001, 0.0000000000000000E+000
 4.6549675474956039E+003, 2.9248023699822170E+004, 0.0000000000000000E+000,-7.2906359515300423E+001, 0.0000000000000000E+000
 4.6891351363363283E+003, 2.9462704992007963E+004, 0.0000000000000000E+000,-7.3212985743903602E+001, 0.0000000000000000E+000
 4.7235535162116357E+003, 2.9678962050737420E+004, 0.0000000000000000E+000,-7.3519766002619036E+001, 0.0000000000000000E+000
 4.7582245279345652E+003, 2.9896806442179983E+004, 0.0000000000000000E+000,-7.3826698206344034E+001, 0.0000000000000000E+000
 4.7931500258297729E+003, 3.0116249817401083E+004, 0.0000000000000000E+000,-7.4133780296102401E+001, 0.0000000000000000E+000
 4.8283318778327084E+003, 3.0337303912985295E+004, 0.0000000000000000E+000,-7.4441010238775618E+001, 0.0000000000000000E+000
 4.8637719655895189E+003, 3.0559980551664041E+004, 0.0000000000000000E+000,-7.4748386026835220E+001, 0.0000000000000000E+000
 4.8994721845576860E+003, 3.0784291642947923E+004, 0.0000000000000000E+000,-7.5055905678076243E+001, 0.0000000000000000E+000
 4.9354344441073999E+003, 3.1010249183763663E+004, 0.0000000000000000E+000,-7.5363567235351695E+001, 0.0000000000000000E+000
 4.9716606676236806E+003, 3.1237865259095761E+004, 0.0000000000000000E+000,-7.5671368766308674E+001, 0.0000000000000000E+000
 5.0081527926092476E+003, 3.1467152042632839E+004, 0.0000000000000000E+000,-7.5979308363125313E+001, 0.0000000000000000E+000
