
Label=ph(V(V_filt)) vs 2*PI*F
LabelX=2*PI*F
LabelY=ph(V(V_filt))
Data Point Count=1001
F,2*PI*F,2*PI*F,ph(V(V_filt)),ph(V(V_filt))
 1.0021609894581401E+003, 6.2967632043919421E+003, 0.0000000000000000E+000,-2.4298683640144151E+002, 0.0000000000000000E+000
 1.0095168784714676E+003, 6.3429816181617252E+003, 0.0000000000000000E+000,-2.4402644478148753E+002, 0.0000000000000000E+000
 1.0169267599109079E+003, 6.3895392763499594E+003, 0.0000000000000000E+000,-2.4506505774245772E+002, 0.0000000000000000E+000
 1.0243910300823422E+003, 6.4364386690199344E+003, 0.0000000000000000E+000,-2.4610262184803881E+002, 0.0000000000000000E+000
 1.0319100882005478E+003, 6.4836823045120727E+003, 0.0000000000000000E+000,-2.4713908393752703E+002, 0.0000000000000000E+000
 1.0394843364105488E+003, 6.5312727095780829E+003, 0.0000000000000000E+000,-2.4817439113900056E+002, 0.0000000000000000E+000
 1.0471141798091257E+003, 6.5792124295161020E+003, 0.0000000000000000E+000,-2.4920849088231023E+002, 0.0000000000000000E+000
 1.0548000264664797E+003, 6.6275040283068238E+003, 0.0000000000000000E+000,-2.5024133091188190E+002, 0.0000000000000000E+000
 1.0625422874480587E+003, 6.6761500887506309E+003, 0.0000000000000000E+000,-2.5127285929932327E+002, 0.0000000000000000E+000
 1.0703413768365422E+003, 6.7251532126057309E+003, 0.0000000000000000E+000,-2.5230302445582754E+002, 0.0000000000000000E+000
 1.0781977117539877E+003, 6.7745160207273066E+003, 0.0000000000000000E+000,-2.5333177514436790E+002, 0.0000000000000000E+000
 1.0861117123841402E+003, 6.8242411532076903E+003, 0.0000000000000000E+000,-2.5435906049167596E+002, 0.0000000000000000E+000
 1.0940838019949049E+003, 6.8743312695175664E+003, 0.0000000000000000E+000,-2.5538482999999763E+002, 0.0000000000000000E+000
 1.1021144069609848E+003, 6.9247890486482029E+003, 0.0000000000000000E+000,-2.5640903355862122E+002, 0.0000000000000000E+000
 1.1102039567866846E+003, 6.9756171892547363E+003, 0.0000000000000000E+000,-2.5743162145517113E+002, 0.0000000000000000E+000
 1.1183528841288828E+003, 7.0268184098005104E+003, 0.0000000000000000E+000,-2.5845254438666200E+002, 0.0000000000000000E+000
 1.1265616248201711E+003, 7.0783954487024603E+003, 0.0000000000000000E+000,-2.5947175347030804E+002, 0.0000000000000000E+000
 1.1348306178921644E+003, 7.1303510644775779E+003, 0.0000000000000000E+000,-2.6048920025408279E+002, 0.0000000000000000E+000
 1.1431603055989810E+003, 7.1826880358904436E+003, 0.0000000000000000E+000,-2.6150483672702393E+002, 0.0000000000000000E+000
 1.1515511334408973E+003, 7.2354091621018451E+003, 0.0000000000000000E+000,-2.6251861532927956E+002, 0.0000000000000000E+000
 1.1600035501881734E+003, 7.2885172628184891E+003, 0.0000000000000000E+000,-2.6353048896189125E+002, 0.0000000000000000E+000
 1.1685180079050556E+003, 7.3420151784438049E+003, 0.0000000000000000E+000,-2.6454041099630945E+002, 0.0000000000000000E+000
 1.1770949619739540E+003, 7.3959057702298614E+003, 0.0000000000000000E+000,-2.6554833528363918E+002, 0.0000000000000000E+000
 1.1857348711197981E+003, 7.4501919204303958E+003, 0.0000000000000000E+000,-2.6655421616361104E+002, 0.0000000000000000E+000
 1.1944381974345706E+003, 7.5048765324549640E+003, 0.0000000000000000E+000,-2.6755800847327515E+002, 0.0000000000000000E+000
 1.2032054064020224E+003, 7.5599625310242300E+003, 0.0000000000000000E+000,-2.6855966755541567E+002, 0.0000000000000000E+000
 1.2120369669225674E+003, 7.6154528623263859E+003, 0.0000000000000000E+000,-2.6955914926668254E+002, 0.0000000000000000E+000
 1.2209333513383619E+003, 7.6713504941747278E+003, 0.0000000000000000E+000,-2.7055640998543862E+002, 0.0000000000000000E+000
 1.2298950354585661E+003, 7.7276584161663786E+003, 0.0000000000000000E+000,-2.7155140661931995E+002, 0.0000000000000000E+000
 1.2389224985847923E+003, 7.7843796398421882E+003, 0.0000000000000000E+000,-2.7254409661250861E+002, 0.0000000000000000E+000
 1.2480162235367400E+003, 7.8415171988477987E+003, 0.0000000000000000E+000,-2.7353443795271505E+002, 0.0000000000000000E+000
 1.2571766966780185E+003, 7.8990741490958935E+003, 0.0000000000000000E+000,-2.7452238917786951E+002, 0.0000000000000000E+000
 1.2664044079421592E+003, 7.9570535689296375E+003, 0.0000000000000000E+000,-2.7550790938252260E+002, 0.0000000000000000E+000
 1.2756998508588188E+003, 8.0154585592873191E+003, 0.0000000000000000E+000,-2.7649095822395236E+002, 0.0000000000000000E+000
 1.2850635225801755E+003, 8.0742922438682008E+003, 0.0000000000000000E+000,-2.7747149592797945E+002, 0.0000000000000000E+000
 1.2944959239075176E+003, 8.1335577692995785E+003, 0.0000000000000000E+000,-2.7844948329448914E+002, 0.0000000000000000E+000
 1.3039975593180291E+003, 8.1932583053050803E+003, 0.0000000000000000E+000,-2.7942488170266085E+002, 0.0000000000000000E+000
 1.3135689369917698E+003, 8.2533970448741948E+003, 0.0000000000000000E+000,-2.8039765311590526E+002, 0.0000000000000000E+000
 1.3232105688388551E+003, 8.3139772044330366E+003, 0.0000000000000000E+000,-2.8136776008650969E+002, 0.0000000000000000E+000
 1.3329229705268349E+003, 8.3750020240163776E+003, 0.0000000000000000E+000,-2.8233516575999334E+002, 0.0000000000000000E+000
 1.3427066615082726E+003, 8.4364747674409336E+003, 0.0000000000000000E+000,-2.8329983387917230E+002, 0.0000000000000000E+000
 1.3525621650485280E+003, 8.4983987224799221E+003, 0.0000000000000000E+000,-2.8426172878793636E+002, 0.0000000000000000E+000
 1.3624900082537424E+003, 8.5607772010389072E+003, 0.0000000000000000E+000,-2.8522081543473962E+002, 0.0000000000000000E+000
 1.3724907220990312E+003, 8.6236135393329332E+003, 0.0000000000000000E+000,-2.8617705937580592E+002, 0.0000000000000000E+000
 1.3825648414568811E+003, 8.6869110980649493E+003, 0.0000000000000000E+000,-2.8713042677805089E+002, 0.0000000000000000E+000
 1.3927129051257577E+003, 8.7506732626055582E+003, 0.0000000000000000E+000,-2.8808088442172448E+002, 0.0000000000000000E+000
 1.4029354558589221E+003, 8.8149034431740747E+003, 0.0000000000000000E+000,-2.8902839970277387E+002, 0.0000000000000000E+000
 1.4132330403934589E+003, 8.8796050750209160E+003, 0.0000000000000000E+000,-2.8997294063493189E+002, 0.0000000000000000E+000
 1.4236062094795182E+003, 8.9447816186113323E+003, 0.0000000000000000E+000,-2.9091447585153173E+002, 0.0000000000000000E+000
 1.4340555179097707E+003, 9.0104365598104832E+003, 0.0000000000000000E+000,-2.9185297460705209E+002, 0.0000000000000000E+000
 1.4445815245490812E+003, 9.0765734100698737E+003, 0.0000000000000000E+000,-2.9278840677839565E+002, 0.0000000000000000E+000
 1.4551847923643970E+003, 9.1431957066151572E+003, 0.0000000000000000E+000,-2.9372074286590367E+002, 0.0000000000000000E+000
 1.4658658884548588E+003, 9.2103070126353196E+003, 0.0000000000000000E+000,-2.9464995399411072E+002, 0.0000000000000000E+000
 1.4766253840821300E+003, 9.2779109174732530E+003, 0.0000000000000000E+000,-2.9557601191224359E+002, 0.0000000000000000E+000
 1.4874638547009508E+003, 9.3460110368177247E+003, 0.0000000000000000E+000,-2.9649888899446637E+002, 0.0000000000000000E+000
 1.4983818799899143E+003, 9.4146110128967557E+003, 0.0000000000000000E+000,-2.9741855823987822E+002, 0.0000000000000000E+000
 1.5093800438824705E+003, 9.4837145146724179E+003, 0.0000000000000000E+000,-2.9833499327226480E+002, 0.0000000000000000E+000
 1.5204589345981569E+003, 9.5533252380370668E+003, 0.0000000000000000E+000,-2.9924816833961069E+002, 0.0000000000000000E+000
 1.5316191446740586E+003, 9.6234469060110096E+003, 0.0000000000000000E+000,-3.0015805831337457E+002, 0.0000000000000000E+000
 1.5428612709964987E+003, 9.6940832689416220E+003, 0.0000000000000000E+000,-3.0106463868753258E+002, 0.0000000000000000E+000
 1.5541859148329627E+003, 9.7652381047039344E+003, 0.0000000000000000E+000,-3.0196788557739444E+002, 0.0000000000000000E+000
 1.5655936818642554E+003, 9.8369152189026809E+003, 0.0000000000000000E+000,-3.0286777571819647E+002, 0.0000000000000000E+000
 1.5770851822168954E+003, 9.9091184450758374E+003, 0.0000000000000000E+000,-3.0376428646347682E+002, 0.0000000000000000E+000
 1.5886610304957467E+003, 9.9818516448996561E+003, 0.0000000000000000E+000,-3.0465739578323621E+002, 0.0000000000000000E+000
 1.6003218458168897E+003, 1.0055118708395195E+004, 0.0000000000000000E+000,-3.0554708226189138E+002, 0.0000000000000000E+000
 1.6120682518407336E+003, 1.0128923554136378E+004, 0.0000000000000000E+000,-3.0643332509602334E+002, 0.0000000000000000E+000
 1.6239008768053723E+003, 1.0203270129459563E+004, 0.0000000000000000E+000,-3.0731610409192785E+002, 0.0000000000000000E+000
 1.6358203535601842E+003, 1.0278162410674666E+004, 0.0000000000000000E+000,-3.0819539966297123E+002, 0.0000000000000000E+000
 1.6478273195996796E+003, 1.0353604403277828E+004, 0.0000000000000000E+000,-3.0907119282675779E+002, 0.0000000000000000E+000
 1.6599224170975958E+003, 1.0429600142165638E+004, 0.0000000000000000E+000,-3.0994346520211354E+002, 0.0000000000000000E+000
 1.6721062929412428E+003, 1.0506153691850943E+004, 0.0000000000000000E+000,-3.1081219900589070E+002, 0.0000000000000000E+000
 1.6843795987661010E+003, 1.0583269146680213E+004, 0.0000000000000000E+000,-3.1167737704959910E+002, 0.0000000000000000E+000
 1.6967429909906734E+003, 1.0660950631052545E+004, 0.0000000000000000E+000,-3.1253898273586958E+002, 0.0000000000000000E+000
 1.7091971308515926E+003, 1.0739202299640232E+004, 0.0000000000000000E+000,-3.1339700005475316E+002, 0.0000000000000000E+000
 1.7217426844389859E+003, 1.0818028337610975E+004, 0.0000000000000000E+000,-3.1425141357986342E+002, 0.0000000000000000E+000
 1.7343803227321005E+003, 1.0897432960851722E+004, 0.0000000000000000E+000,-3.1510220846436533E+002, 0.0000000000000000E+000
 1.7471107216351895E+003, 1.0977420416194147E+004, 0.0000000000000000E+000,-3.1594937043681637E+002, 0.0000000000000000E+000
 1.7599345620136619E+003, 1.1057994981641781E+004, 0.0000000000000000E+000,-3.1679288579686590E+002, 0.0000000000000000E+000
 1.7728525297304971E+003, 1.1139160966598820E+004, 0.0000000000000000E+000,-3.1763274141081678E+002, 0.0000000000000000E+000
 1.7858653156829273E+003, 1.1220922712100602E+004, 0.0000000000000000E+000,-3.1846892470705501E+002, 0.0000000000000000E+000
 1.7989736158393898E+003, 1.1303284591045787E+004, 0.0000000000000000E+000,-3.1930142367135210E+002, 0.0000000000000000E+000
 1.8121781312767489E+003, 1.1386251008430228E+004, 0.0000000000000000E+000,-3.2013022684204651E+002, 0.0000000000000000E+000
 1.8254795682177923E+003, 1.1469826401582568E+004, 0.0000000000000000E+000,-3.2095532330510724E+002, 0.0000000000000000E+000
 1.8388786380690021E+003, 1.1554015240401563E+004, 0.0000000000000000E+000,-3.2177670268908616E+002, 0.0000000000000000E+000
 1.8523760574586036E+003, 1.1638822027595146E+004, 0.0000000000000000E+000,-3.2259435515996421E+002, 0.0000000000000000E+000
 1.8659725482748927E+003, 1.1724251298921257E+004, 0.0000000000000000E+000,-3.2340827141589455E+002, 0.0000000000000000E+000
 1.8796688377048449E+003, 1.1810307623430412E+004, 0.0000000000000000E+000,-3.2421844268185015E+002, 0.0000000000000000E+000
 1.8934656582730086E+003, 1.1896995603710091E+004, 0.0000000000000000E+000,-3.2502486070417882E+002, 0.0000000000000000E+000
 1.9073637478806816E+003, 1.1984319876130887E+004, 0.0000000000000000E+000,-3.2582751774507102E+002, 0.0000000000000000E+000
 1.9213638498453777E+003, 1.2072285111094481E+004, 0.0000000000000000E+000,-3.2662640657694561E+002, 0.0000000000000000E+000
 1.9354667129405816E+003, 1.2160896013283433E+004, 0.0000000000000000E+000,-3.2742152047675808E+002, 0.0000000000000000E+000
 1.9496730914357959E+003, 1.2250157321912795E+004, 0.0000000000000000E+000,-3.2821285322023482E+002, 0.0000000000000000E+000
 1.9639837451368817E+003, 1.2340073810983593E+004, 0.0000000000000000E+000,-3.2900039907604031E+002, 0.0000000000000000E+000
 1.9783994394266958E+003, 1.2430650289538145E+004, 0.0000000000000000E+000,-3.2978415279987928E+002, 0.0000000000000000E+000
 1.9929209453060264E+003, 1.2521891601917278E+004, 0.0000000000000000E+000,-3.3056410962853971E+002, 0.0000000000000000E+000
 2.0075490394348283E+003, 1.2613802628019404E+004, 0.0000000000000000E+000,-3.3134026527388090E+002, 0.0000000000000000E+000
 2.0222845041737617E+003, 1.2706388283561533E+004, 0.0000000000000000E+000,-3.3211261591677061E+002, 0.0000000000000000E+000
 2.0371281276260349E+003, 1.2799653520342164E+004, 0.0000000000000000E+000,-3.3288115820097528E+002, 0.0000000000000000E+000
 2.0520807036795563E+003, 1.2893603326506134E+004, 0.0000000000000000E+000,-3.3364588922700807E+002, 0.0000000000000000E+000
 2.0671430320493919E+003, 1.2988242726811399E+004, 0.0000000000000000E+000,-3.3440680654593842E+002, 0.0000000000000000E+000
 2.0823159183205389E+003, 1.3083576782897777E+004, 0.0000000000000000E+000,-3.3516390815316737E+002, 0.0000000000000000E+000
 2.0976001739910107E+003, 1.3179610593557662E+004, 0.0000000000000000E+000,-3.3591719248217191E+002, 0.0000000000000000E+000
 2.1129966165152373E+003, 1.3276349295008718E+004, 0.0000000000000000E+000,-3.3666665839822269E+002, 0.0000000000000000E+000
 2.1285060693477872E+003, 1.3373798061168589E+004, 0.0000000000000000E+000,-3.3741230519207926E+002, 0.0000000000000000E+000
 2.1441293619874077E+003, 1.3471962103931621E+004, 0.0000000000000000E+000,-3.3815413257366549E+002, 0.0000000000000000E+000
 2.1598673300213900E+003, 1.3570846673447601E+004, 0.0000000000000000E+000,-3.3889214066572924E+002, 0.0000000000000000E+000
 2.1757208151702580E+003, 1.3670457058402557E+004, 0.0000000000000000E+000,-3.3962632999748973E+002, 0.0000000000000000E+000
 2.1916906653327878E+003, 1.3770798586301624E+004, 0.0000000000000000E+000,-3.4035670149827644E+002, 0.0000000000000000E+000
 2.2077777346313551E+003, 1.3871876623753962E+004, 0.0000000000000000E+000,-3.4108325649116176E+002, 0.0000000000000000E+000
 2.2239828834576178E+003, 1.3973696576759794E+004, 0.0000000000000000E+000,-3.4180599668659181E+002, 0.0000000000000000E+000
 2.2403069785185321E+003, 1.4076263890999533E+004, 0.0000000000000000E+000,-3.4252492417601746E+002, 0.0000000000000000E+000
 2.2567508928827060E+003, 1.4179584052125030E+004, 0.0000000000000000E+000,-3.4324004142552968E+002, 0.0000000000000000E+000
 2.2733155060270960E+003, 1.4283662586052977E+004, 0.0000000000000000E+000,-3.4395135126950140E+002, 0.0000000000000000E+000
 2.2900017038840424E+003, 1.4388505059260433E+004, 0.0000000000000000E+000,-3.4465885690423858E+002, 0.0000000000000000E+000
 2.3068103788886542E+003, 1.4494117079082567E+004, 0.0000000000000000E+000,-3.4536256188164469E+002, 0.0000000000000000E+000
 2.3237424300265375E+003, 1.4600504294012528E+004, 0.0000000000000000E+000,-3.4606247010289900E+002, 0.0000000000000000E+000
 2.3407987628818778E+003, 1.4707672394003566E+004, 0.0000000000000000E+000,-3.4675858581215363E+002, 0.0000000000000000E+000
 2.3579802896858732E+003, 1.4815627110773343E+004, 0.0000000000000000E+000,-3.4745091359025014E+002, 0.0000000000000000E+000
 2.3752879293655233E+003, 1.4924374218110479E+004, 0.0000000000000000E+000,-3.4813945834845902E+002, 0.0000000000000000E+000
 2.3927226075927774E+003, 1.5033919532183365E+004, 0.0000000000000000E+000,-3.4882422532224444E+002, 0.0000000000000000E+000
 2.4102852568340422E+003, 1.5144268911851230E+004, 0.0000000000000000E+000,-3.4950522006505548E+002, 0.0000000000000000E+000
 2.4279768164000529E+003, 1.5255428258977481E+004, 0.0000000000000000E+000,-3.5018244844214797E+002, 0.0000000000000000E+000
 2.4457982324961113E+003, 1.5367403518745368E+004, 0.0000000000000000E+000,-3.5085591662443665E+002, 0.0000000000000000E+000
 2.4637504582726920E+003, 1.5480200679975951E+004, 0.0000000000000000E+000,-3.5152563108238201E+002, 0.0000000000000000E+000
 2.4818344538764200E+003, 1.5593825775448395E+004, 0.0000000000000000E+000,-3.5219159857991190E+002, 0.0000000000000000E+000
 2.5000511865014228E+003, 1.5708284882222631E+004, 0.0000000000000000E+000,-3.5285382616838103E+002, 0.0000000000000000E+000
 2.5184016304410593E+003, 1.5823584121964377E+004, 0.0000000000000000E+000,-3.5351232118056913E+002, 0.0000000000000000E+000
 2.5368867671400280E+003, 1.5939729661272544E+004, 0.0000000000000000E+000,-3.5416709122472071E+002, 0.0000000000000000E+000
 2.5555075852468585E+003, 1.6056727712009046E+004, 0.0000000000000000E+000,-3.5481814417862665E+002, 0.0000000000000000E+000
 2.5742650806667875E+003, 1.6174584531631031E+004, 0.0000000000000000E+000,-3.5546548818375027E+002, 0.0000000000000000E+000
 2.5931602566150232E+003, 1.6293306423525559E+004, 0.0000000000000000E+000,-3.5610913163939881E+002, 0.0000000000000000E+000
 2.6121941236704010E+003, 1.6412899737346717E+004, 0.0000000000000000E+000,-3.5674908319694202E+002, 0.0000000000000000E+000
 2.6313676998294322E+003, 1.6533370869355233E+004, 0.0000000000000000E+000,-3.5738535175407907E+002, 0.0000000000000000E+000
 2.6506820105607508E+003, 1.6654726262760552E+004, 0.0000000000000000E+000,-3.5801794644915475E+002, 0.0000000000000000E+000
 2.6701380888599583E+003, 1.6776972408065471E+004, 0.0000000000000000E+000,-3.5864687665552719E+002, 0.0000000000000000E+000
 2.6897369753048720E+003, 1.6900115843413234E+004, 0.0000000000000000E+000,-3.5927215197598645E+002, 0.0000000000000000E+000
 2.7094797181111790E+003, 1.7024163154937247E+004, 0.0000000000000000E+000,-3.5989378223722724E+002, 0.0000000000000000E+000
 2.7293673731884978E+003, 1.7149120977113311E+004, 0.0000000000000000E+000,-3.6051177748437487E+002, 0.0000000000000000E+000
 2.7494010041968522E+003, 1.7274995993114462E+004, 0.0000000000000000E+000,-3.6112614797556660E+002, 0.0000000000000000E+000
 2.7695816826035607E+003, 1.7401794935168407E+004, 0.0000000000000000E+000,-3.6173690417658878E+002, 0.0000000000000000E+000
 2.7899104877405398E+003, 1.7529524584917592E+004, 0.0000000000000000E+000,-3.6234405675557036E+002, 0.0000000000000000E+000
 2.8103885068620325E+003, 1.7658191773781899E+004, 0.0000000000000000E+000,-3.6294761657773438E+002, 0.0000000000000000E+000
 2.8310168352027576E+003, 1.7787803383324019E+004, 0.0000000000000000E+000,-3.6354759470020701E+002, 0.0000000000000000E+000
 2.8517965760364864E+003, 1.7918366345617502E+004, 0.0000000000000000E+000,-3.6414400236688613E+002, 0.0000000000000000E+000
 2.8727288407350497E+003, 1.8049887643617509E+004, 0.0000000000000000E+000,-3.6473685100336860E+002, 0.0000000000000000E+000
 2.8938147488277782E+003, 1.8182374311534280E+004, 0.0000000000000000E+000,-3.6532615221193799E+002, 0.0000000000000000E+000
 2.9150554280613783E+003, 1.8315833435209352E+004, 0.0000000000000000E+000,-3.6591191776661253E+002, 0.0000000000000000E+000
 2.9364520144602475E+003, 1.8450272152494526E+004, 0.0000000000000000E+000,-3.6649415960825394E+002, 0.0000000000000000E+000
 2.9580056523872345E+003, 1.8585697653633637E+004, 0.0000000000000000E+000,-3.6707288983973780E+002, 0.0000000000000000E+000
 2.9797174946048417E+003, 1.8722117181647111E+004, 0.0000000000000000E+000,-3.6764812072118548E+002, 0.0000000000000000E+000
 3.0015887023368796E+003, 1.8859538032719323E+004, 0.0000000000000000E+000,-3.6821986466525777E+002, 0.0000000000000000E+000
 3.0236204453305736E+003, 1.8997967556588857E+004, 0.0000000000000000E+000,-3.6878813423251103E+002, 0.0000000000000000E+000
 3.0458139019191258E+003, 1.9137413156941577E+004, 0.0000000000000000E+000,-3.6935294212681578E+002, 0.0000000000000000E+000
 3.0681702590847358E+003, 1.9277882291806596E+004, 0.0000000000000000E+000,-3.6991430119083753E+002, 0.0000000000000000E+000
 3.0906907125220851E+003, 1.9419382473955171E+004, 0.0000000000000000E+000,-3.7047222440158100E+002, 0.0000000000000000E+000
 3.1133764667022865E+003, 1.9561921271302501E+004, 0.0000000000000000E+000,-3.7102672486599658E+002, 0.0000000000000000E+000
 3.1362287349373041E+003, 1.9705506307312491E+004, 0.0000000000000000E+000,-3.7157781581664995E+002, 0.0000000000000000E+000
 3.1592487394448444E+003, 1.9850145261405476E+004, 0.0000000000000000E+000,-3.7212551060745466E+002, 0.0000000000000000E+000
 3.1824377114137260E+003, 1.9995845869368950E+004, 0.0000000000000000E+000,-3.7266982270946761E+002, 0.0000000000000000E+000
 3.2057968910697259E+003, 2.0142615923771300E+004, 0.0000000000000000E+000,-3.7321076570674734E+002, 0.0000000000000000E+000
 3.2293275277419134E+003, 2.0290463274378570E+004, 0.0000000000000000E+000,-3.7374835329227523E+002, 0.0000000000000000E+000
 3.2530308799294667E+003, 2.0439395828574307E+004, 0.0000000000000000E+000,-3.7428259926393906E+002, 0.0000000000000000E+000
 3.2769082153689819E+003, 2.0589421551782467E+004, 0.0000000000000000E+000,-3.7481351752057975E+002, 0.0000000000000000E+000
 3.3009608111022767E+003, 2.0740548467893434E+004, 0.0000000000000000E+000,-3.7534112205809970E+002, 0.0000000000000000E+000
 3.3251899535446910E+003, 2.0892784659693174E+004, 0.0000000000000000E+000,-3.7586542696563396E+002, 0.0000000000000000E+000
 3.3495969385538879E+003, 2.1046138269295512E+004, 0.0000000000000000E+000,-3.7638644642178298E+002, 0.0000000000000000E+000
 3.3741830714991606E+003, 2.1200617498577612E+004, 0.0000000000000000E+000,-3.7690419469090716E+002, 0.0000000000000000E+000
 3.3989496673312501E+003, 2.1356230609618655E+004, 0.0000000000000000E+000,-3.7741868611948308E+002, 0.0000000000000000E+000
 3.4238980506526700E+003, 2.1512985925141682E+004, 0.0000000000000000E+000,-3.7792993513252014E+002, 0.0000000000000000E+000
 3.4490295557885538E+003, 2.1670891828958775E+004, 0.0000000000000000E+000,-3.7843795623003922E+002, 0.0000000000000000E+000
 3.4743455268580174E+003, 2.1829956766419415E+004, 0.0000000000000000E+000,-3.7894276398361063E+002, 0.0000000000000000E+000
 3.4998473178460472E+003, 2.1990189244862166E+004, 0.0000000000000000E+000,-3.7944437303295268E+002, 0.0000000000000000E+000
 3.5255362926759171E+003, 2.2151597834069711E+004, 0.0000000000000000E+000,-3.7994279808259046E+002, 0.0000000000000000E+000
 3.5514138252821349E+003, 2.2314191166727160E+004, 0.0000000000000000E+000,-3.8043805389857283E+002, 0.0000000000000000E+000
 3.5774812996839246E+003, 2.2477977938883767E+004, 0.0000000000000000E+000,-3.8093015530524974E+002, 0.0000000000000000E+000
 3.6037401100592501E+003, 2.2642966910418025E+004, 0.0000000000000000E+000,-3.8141911718210650E+002, 0.0000000000000000E+000
 3.6301916608193787E+003, 2.2809166905506179E+004, 0.0000000000000000E+000,-3.8190495446065773E+002, 0.0000000000000000E+000
 3.6568373666839952E+003, 2.2976586813094167E+004, 0.0000000000000000E+000,-3.8238768212139740E+002, 0.0000000000000000E+000
 3.6836786527568652E+003, 2.3145235587373027E+004, 0.0000000000000000E+000,-3.8286731519080712E+002, 0.0000000000000000E+000
 3.7107169546020550E+003, 2.3315122248257812E+004, 0.0000000000000000E+000,-3.8334386873842027E+002, 0.0000000000000000E+000
 3.7379537183207108E+003, 2.3486255881869991E+004, 0.0000000000000000E+000,-3.8381735787394285E+002, 0.0000000000000000E+000
 3.7653904006283997E+003, 2.3658645641023417E+004, 0.0000000000000000E+000,-3.8428779774442944E+002, 0.0000000000000000E+000
 3.7930284689330215E+003, 2.3832300745713841E+004, 0.0000000000000000E+000,-3.8475520353151455E+002, 0.0000000000000000E+000
 3.8208694014132898E+003, 2.4007230483612042E+004, 0.0000000000000000E+000,-3.8521959044869840E+002, 0.0000000000000000E+000
 3.8489146870977906E+003, 2.4183444210560552E+004, 0.0000000000000000E+000,-3.8568097373868682E+002, 0.0000000000000000E+000
 3.8771658259446199E+003, 2.4360951351074040E+004, 0.0000000000000000E+000,-3.8613936867078434E+002, 0.0000000000000000E+000
 3.9056243289216072E+003, 2.4539761398843373E+004, 0.0000000000000000E+000,-3.8659479053834053E+002, 0.0000000000000000E+000
 3.9342917180871273E+003, 2.4719883917243369E+004, 0.0000000000000000E+000,-3.8704725465624830E+002, 0.0000000000000000E+000
 3.9631695266715051E+003, 2.4901328539844275E+004, 0.0000000000000000E+000,-3.8749677635849446E+002, 0.0000000000000000E+000
 3.9922592991590172E+003, 2.5084104970927008E+004, 0.0000000000000000E+000,-3.8794337099576074E+002, 0.0000000000000000E+000
 4.0215625913704980E+003, 2.5268222986002176E+004, 0.0000000000000000E+000,-3.8838705393307595E+002, 0.0000000000000000E+000
 4.0510809705465485E+003, 2.5453692432332893E+004, 0.0000000000000000E+000,-3.8882784054751824E+002, 0.0000000000000000E+000
 4.0808160154313587E+003, 2.5640523229461458E+004, 0.0000000000000000E+000,-3.8926574622596604E+002, 0.0000000000000000E+000
 4.1107693163571439E+003, 2.5828725369739877E+004, 0.0000000000000000E+000,-3.8970078636289850E+002, 0.0000000000000000E+000
 4.1409424753292024E+003, 2.6018308918864310E+004, 0.0000000000000000E+000,-3.9013297635824404E+002, 0.0000000000000000E+000
 4.1713371061115931E+003, 2.6209284016413378E+004, 0.0000000000000000E+000,-3.9056233161527609E+002, 0.0000000000000000E+000
 4.2019548343134484E+003, 2.6401660876390491E+004, 0.0000000000000000E+000,-3.9098886753855612E+002, 0.0000000000000000E+000
 4.2327972974759159E+003, 2.6595449787770136E+004, 0.0000000000000000E+000,-3.9141259953192326E+002, 0.0000000000000000E+000
 4.2638661451597400E+003, 2.6790661115048140E+004, 0.0000000000000000E+000,-3.9183354299652905E+002, 0.0000000000000000E+000
 4.2951630390334858E+003, 2.6987305298796018E+004, 0.0000000000000000E+000,-3.9225171332891813E+002, 0.0000000000000000E+000
 4.3266896529624119E+003, 2.7185392856219369E+004, 0.0000000000000000E+000,-3.9266712591915274E+002, 0.0000000000000000E+000
 4.3584476730979914E+003, 2.7384934381720355E+004, 0.0000000000000000E+000,-3.9307979614898181E+002, 0.0000000000000000E+000
 4.3904387979680978E+003, 2.7585940547464357E+004, 0.0000000000000000E+000,-3.9348973939005288E+002, 0.0000000000000000E+000
 4.4226647385678434E+003, 2.7788422103950721E+004, 0.0000000000000000E+000,-3.9389697100216682E+002, 0.0000000000000000E+000
 4.4551272184510926E+003, 2.7992389880587765E+004, 0.0000000000000000E+000,-3.9430150633157507E+002, 0.0000000000000000E+000
 4.4878279738226420E+003, 2.8197854786271957E+004, 0.0000000000000000E+000,-3.9470336070931751E+002, 0.0000000000000000E+000
 4.5207687536310787E+003, 2.8404827809971364E+004, 0.0000000000000000E+000,-3.9510254944960235E+002, 0.0000000000000000E+000
 4.5539513196623202E+003, 2.8613320021313379E+004, 0.0000000000000000E+000,-3.9549908784822514E+002, 0.0000000000000000E+000
 4.5873774466338409E+003, 2.8823342571176756E+004, 0.0000000000000000E+000,-3.9589299118102826E+002, 0.0000000000000000E+000
 4.6210489222895894E+003, 2.9034906692288008E+004, 0.0000000000000000E+000,-3.9628427470239916E+002, 0.0000000000000000E+000
 4.6549675474956039E+003, 2.9248023699822170E+004, 0.0000000000000000E+000,-3.9667295364380698E+002, 0.0000000000000000E+000
 4.6891351363363283E+003, 2.9462704992007963E+004, 0.0000000000000000E+000,-3.9705904321237722E+002, 0.0000000000000000E+000
 4.7235535162116357E+003, 2.9678962050737420E+004, 0.0000000000000000E+000,-3.9744255858950368E+002, 0.0000000000000000E+000
