
Label=phase_vs_2_pi_freq
LabelX=2*PI*F
LabelY=ph(v(V_out))
Data Point Count=1001
F,2*PI*F,2*PI*F,ph(v(V_out)),ph(v(V_out))
 8.8914462267765794E+003, 5.5866604291659976E+004, 0.0000000000000000E+000,-8.1709451292406243E+002, 0.0000000000000000E+000
 8.9386809525191165E+003, 5.6163388826434144E+004, 0.0000000000000000E+000,-8.1754270861964358E+002, 0.0000000000000000E+000
 8.9861666069923776E+003, 5.6461749992922341E+004, 0.0000000000000000E+000,-8.1798867170002484E+002, 0.0000000000000000E+000
 9.0339045232246972E+003, 5.6761696166788621E+004, 0.0000000000000000E+000,-8.1843241457680870E+002, 0.0000000000000000E+000
 9.0818960413259647E+003, 5.7063235768191749E+004, 0.0000000000000000E+000,-8.1887394960531822E+002, 0.0000000000000000E+000
 9.1301425085252376E+003, 5.7366377262021546E+004, 0.0000000000000000E+000,-8.1931328908527030E+002, 0.0000000000000000E+000
 9.1786452792085638E+003, 5.7671129158136522E+004, 0.0000000000000000E+000,-8.1975044526142835E+002, 0.0000000000000000E+000
 9.2274057149570053E+003, 5.7977500011602802E+004, 0.0000000000000000E+000,-8.2018543032424600E+002, 0.0000000000000000E+000
 9.2764251845848539E+003, 5.8285498422934237E+004, 0.0000000000000000E+000,-8.2061825641051882E+002, 0.0000000000000000E+000
 9.3257050641780625E+003, 5.8595133038333865E+004, 0.0000000000000000E+000,-8.2104893560400751E+002, 0.0000000000000000E+000
 9.3752467371328730E+003, 5.8906412549936627E+004, 0.0000000000000000E+000,-8.2147747993608812E+002, 0.0000000000000000E+000
 9.4250515941946505E+003, 5.9219345696053366E+004, 0.0000000000000000E+000,-8.2190390138635007E+002, 0.0000000000000000E+000
 9.4751210334969273E+003, 5.9533941261416148E+004, 0.0000000000000000E+000,-8.2232821188322521E+002, 0.0000000000000000E+000
 9.5254564606006497E+003, 5.9850208077424868E+004, 0.0000000000000000E+000,-8.2275042330460042E+002, 0.0000000000000000E+000
 9.5760592885336337E+003, 6.0168155022395127E+004, 0.0000000000000000E+000,-8.2317054747841689E+002, 0.0000000000000000E+000
 9.6269309378302351E+003, 6.0487791021807527E+004, 0.0000000000000000E+000,-8.2358859618327040E+002, 0.0000000000000000E+000
 9.6780728365712257E+003, 6.0809125048558184E+004, 0.0000000000000000E+000,-8.2400458114900971E+002, 0.0000000000000000E+000
 9.7294864204238802E+003, 6.1132166123210627E+004, 0.0000000000000000E+000,-8.2441851405731779E+002, 0.0000000000000000E+000
 9.7811731326822828E+003, 6.1456923314249048E+004, 0.0000000000000000E+000,-8.2483040654230035E+002, 0.0000000000000000E+000
 9.8331344243078438E+003, 6.1783405738332840E+004, 0.0000000000000000E+000,-8.2524027019107518E+002, 0.0000000000000000E+000
 9.8853717539700247E+003, 6.2111622560552554E+004, 0.0000000000000000E+000,-8.2564811654432208E+002, 0.0000000000000000E+000
 9.9378865880872945E+003, 6.2441582994687160E+004, 0.0000000000000000E+000,-8.2605395709688582E+002, 0.0000000000000000E+000
 9.9906804008682921E+003, 6.2773296303462710E+004, 0.0000000000000000E+000,-8.2645780329831678E+002, 0.0000000000000000E+000
 1.0043754674353208E+004, 6.3106771798812362E+004, 0.0000000000000000E+000,-8.2685966655345032E+002, 0.0000000000000000E+000
 1.0097110898455390E+004, 6.3442018842137782E+004, 0.0000000000000000E+000,-8.2725955822296066E+002, 0.0000000000000000E+000
 1.0150750571003175E+004, 6.3779046844571945E+004, 0.0000000000000000E+000,-8.2765748962391285E+002, 0.0000000000000000E+000
 1.0204675197781924E+004, 6.4117865267243324E+004, 0.0000000000000000E+000,-8.2805347203032591E+002, 0.0000000000000000E+000
 1.0258886292576302E+004, 6.4458483621541483E+004, 0.0000000000000000E+000,-8.2844751667371440E+002, 0.0000000000000000E+000
 1.0313385377212773E+004, 6.4800911469384089E+004, 0.0000000000000000E+000,-8.2883963474364487E+002, 0.0000000000000000E+000
 1.0368173981602315E+004, 6.5145158423485336E+004, 0.0000000000000000E+000,-8.2922983738826633E+002, 0.0000000000000000E+000
 1.0423253643783373E+004, 6.5491234147625779E+004, 0.0000000000000000E+000,-8.2961813571485936E+002, 0.0000000000000000E+000
 1.0478625909965036E+004, 6.5839148356923630E+004, 0.0000000000000000E+000,-8.3000454079038661E+002, 0.0000000000000000E+000
 1.0534292334570438E+004, 6.6188910818107528E+004, 0.0000000000000000E+000,-8.3038906364200977E+002, 0.0000000000000000E+000
 1.0590254480280399E+004, 6.6540531349790588E+004, 0.0000000000000000E+000,-8.3077171525764049E+002, 0.0000000000000000E+000
 1.0646513918077288E+004, 6.6894019822746181E+004, 0.0000000000000000E+000,-8.3115250658646664E+002, 0.0000000000000000E+000
 1.0703072227289129E+004, 6.7249386160184949E+004, 0.0000000000000000E+000,-8.3153144853948834E+002, 0.0000000000000000E+000
 1.0759930995633933E+004, 6.7606640338033350E+004, 0.0000000000000000E+000,-8.3190855199004466E+002, 0.0000000000000000E+000
 1.0817091819264269E+004, 6.7965792385213761E+004, 0.0000000000000000E+000,-8.3228382777434820E+002, 0.0000000000000000E+000
 1.0874556302812074E+004, 6.8326852383925987E+004, 0.0000000000000000E+000,-8.3265728669200428E+002, 0.0000000000000000E+000
 1.0932326059433695E+004, 6.8689830469930297E+004, 0.0000000000000000E+000,-8.3302893950654459E+002, 0.0000000000000000E+000
 1.0990402710855176E+004, 6.9054736832831943E+004, 0.0000000000000000E+000,-8.3339879694595470E+002, 0.0000000000000000E+000
 1.1048787887417784E+004, 6.9421581716367204E+004, 0.0000000000000000E+000,-8.3376686970319724E+002, 0.0000000000000000E+000
 1.1107483228123776E+004, 6.9790375418690994E+004, 0.0000000000000000E+000,-8.3413316843672646E+002, 0.0000000000000000E+000
 1.1166490380682406E+004, 7.0161128292665875E+004, 0.0000000000000000E+000,-8.3449770377103096E+002, 0.0000000000000000E+000
 1.1225811001556187E+004, 7.0533850746152792E+004, 0.0000000000000000E+000,-8.3486048629714401E+002, 0.0000000000000000E+000
 1.1285446756007384E+004, 7.0908553242303125E+004, 0.0000000000000000E+000,-8.3522152657317133E+002, 0.0000000000000000E+000
 1.1345399318144768E+004, 7.1285246299852501E+004, 0.0000000000000000E+000,-8.3558083512482233E+002, 0.0000000000000000E+000
 1.1405670370970605E+004, 7.1663940493416041E+004, 0.0000000000000000E+000,-8.3593842244591792E+002, 0.0000000000000000E+000
 1.1466261606427910E+004, 7.2044646453785244E+004, 0.0000000000000000E+000,-8.3629429899893091E+002, 0.0000000000000000E+000
 1.1527174725447938E+004, 7.2427374868226369E+004, 0.0000000000000000E+000,-8.3664847521550143E+002, 0.0000000000000000E+000
 1.1588411437997933E+004, 7.2812136480780478E+004, 0.0000000000000000E+000,-8.3700096149696424E+002, 0.0000000000000000E+000
 1.1649973463129132E+004, 7.3198942092565048E+004, 0.0000000000000000E+000,-8.3735176821488085E+002, 0.0000000000000000E+000
 1.1711862529025024E+004, 7.3587802562077180E+004, 0.0000000000000000E+000,-8.3770090571155436E+002, 0.0000000000000000E+000
 1.1774080373049859E+004, 7.3978728805498424E+004, 0.0000000000000000E+000,-8.3804838430057077E+002, 0.0000000000000000E+000
 1.1836628741797429E+004, 7.4371731797001194E+004, 0.0000000000000000E+000,-8.3839421426731747E+002, 0.0000000000000000E+000
 1.1899509391140087E+004, 7.4766822569056894E+004, 0.0000000000000000E+000,-8.3873840586952065E+002, 0.0000000000000000E+000
 1.1962724086278049E+004, 7.5164012212745583E+004, 0.0000000000000000E+000,-8.3908096933777688E+002, 0.0000000000000000E+000
 1.2026274601788937E+004, 7.5563311878067281E+004, 0.0000000000000000E+000,-8.3942191487607431E+002, 0.0000000000000000E+000
 1.2090162721677605E+004, 7.5964732774255084E+004, 0.0000000000000000E+000,-8.3976125266235113E+002, 0.0000000000000000E+000
 1.2154390239426215E+004, 7.6368286170089763E+004, 0.0000000000000000E+000,-8.4009899284901007E+002, 0.0000000000000000E+000
 1.2218958958044581E+004, 7.6773983394216091E+004, 0.0000000000000000E+000,-8.4043514556346531E+002, 0.0000000000000000E+000
 1.2283870690120792E+004, 7.7181835835460923E+004, 0.0000000000000000E+000,-8.4076972090869197E+002, 0.0000000000000000E+000
 1.2349127257872087E+004, 7.7591854943152837E+004, 0.0000000000000000E+000,-8.4110272896375477E+002, 0.0000000000000000E+000
 1.2414730493196017E+004, 7.8004052227443593E+004, 0.0000000000000000E+000,-8.4143417978435969E+002, 0.0000000000000000E+000
 1.2480682237721860E+004, 7.8418439259631225E+004, 0.0000000000000000E+000,-8.4176408340340686E+002, 0.0000000000000000E+000
 1.2546984342862328E+004, 7.8835027672484895E+004, 0.0000000000000000E+000,-8.4209244983153383E+002, 0.0000000000000000E+000
 1.2613638669865537E+004, 7.9253829160571404E+004, 0.0000000000000000E+000,-8.4241928905766906E+002, 0.0000000000000000E+000
 1.2680647089867258E+004, 7.9674855480583530E+004, 0.0000000000000000E+000,-8.4274461104959505E+002, 0.0000000000000000E+000
 1.2748011483943443E+004, 8.0098118451670074E+004, 0.0000000000000000E+000,-8.4306842575450139E+002, 0.0000000000000000E+000
 1.2815733743163031E+004, 8.0523629955767596E+004, 0.0000000000000000E+000,-8.4339074309955299E+002, 0.0000000000000000E+000
 1.2883815768641034E+004, 8.0951401937934017E+004, 0.0000000000000000E+000,-8.4371157299243816E+002, 0.0000000000000000E+000
 1.2952259471591906E+004, 8.1381446406683899E+004, 0.0000000000000000E+000,-8.4403092532196081E+002, 0.0000000000000000E+000
 1.3021066773383194E+004, 8.1813775434325595E+004, 0.0000000000000000E+000,-8.4434880995860510E+002, 0.0000000000000000E+000
 1.3090239605589481E+004, 8.2248401157300119E+004, 0.0000000000000000E+000,-8.4466523675510211E+002, 0.0000000000000000E+000
 1.3159779910046598E+004, 8.2685335776521883E+004, 0.0000000000000000E+000,-8.4498021554701870E+002, 0.0000000000000000E+000
 1.3229689638906148E+004, 8.3124591557721113E+004, 0.0000000000000000E+000,-8.4529375615334664E+002, 0.0000000000000000E+000
 1.3299970754690297E+004, 8.3566180831788268E+004, 0.0000000000000000E+000,-8.4560586837706671E+002, 0.0000000000000000E+000
 1.3370625230346877E+004, 8.4010115995120170E+004, 0.0000000000000000E+000,-8.4591656200578120E+002, 0.0000000000000000E+000
 1.3441655049304760E+004, 8.4456409509967969E+004, 0.0000000000000000E+000,-8.4622584681225760E+002, 0.0000000000000000E+000
 1.3513062205529544E+004, 8.4905073904787001E+004, 0.0000000000000000E+000,-8.4653373255508609E+002, 0.0000000000000000E+000
 1.3584848703579530E+004, 8.5356121774588551E+004, 0.0000000000000000E+000,-8.4684022897923967E+002, 0.0000000000000000E+000
 1.3657016558661984E+004, 8.5809565781293291E+004, 0.0000000000000000E+000,-8.4714534581670773E+002, 0.0000000000000000E+000
 1.3729567796689722E+004, 8.6265418654086869E+004, 0.0000000000000000E+000,-8.4744909278710441E+002, 0.0000000000000000E+000
 1.3802504454337972E+004, 8.6723693189777143E+004, 0.0000000000000000E+000,-8.4775147959829587E+002, 0.0000000000000000E+000
 1.3875828579101550E+004, 8.7184402253153457E+004, 0.0000000000000000E+000,-8.4805251594700530E+002, 0.0000000000000000E+000
 1.3949542229352341E+004, 8.7647558777347804E+004, 0.0000000000000000E+000,-8.4835221151946587E+002, 0.0000000000000000E+000
 1.4023647474397081E+004, 8.8113175764197847E+004, 0.0000000000000000E+000,-8.4865057599205375E+002, 0.0000000000000000E+000
 1.4098146394535444E+004, 8.8581266284611964E+004, 0.0000000000000000E+000,-8.4894761903190829E+002, 0.0000000000000000E+000
 1.4173041081118445E+004, 8.9051843478936091E+004, 0.0000000000000000E+000,-8.4924335029760687E+002, 0.0000000000000000E+000
 1.4248333636607143E+004, 8.9524920557322679E+004, 0.0000000000000000E+000,-8.4953777943980208E+002, 0.0000000000000000E+000
 1.4324026174631670E+004, 9.0000510800101518E+004, 0.0000000000000000E+000,-8.4983091610188785E+002, 0.0000000000000000E+000
 1.4400120820050557E+004, 9.0478627558152511E+004, 0.0000000000000000E+000,-8.5012276992064608E+002, 0.0000000000000000E+000
 1.4476619709010389E+004, 9.0959284253280493E+004, 0.0000000000000000E+000,-8.5041335052695626E+002, 0.0000000000000000E+000
 1.4553524989005769E+004, 9.1442494378592004E+004, 0.0000000000000000E+000,-8.5070266754642557E+002, 0.0000000000000000E+000
 1.4630838818939606E+004, 9.1928271498874063E+004, 0.0000000000000000E+000,-8.5099073060011403E+002, 0.0000000000000000E+000
 1.4708563369183716E+004, 9.2416629250974991E+004, 0.0000000000000000E+000,-8.5127754930520257E+002, 0.0000000000000000E+000
 1.4786700821639748E+004, 9.2907581344187187E+004, 0.0000000000000000E+000,-8.5156313327569558E+002, 0.0000000000000000E+000
 1.4865253369800444E+004, 9.3401141560631979E+004, 0.0000000000000000E+000,-8.5184749212313636E+002, 0.0000000000000000E+000
 1.4944223218811207E+004, 9.3897323755646590E+004, 0.0000000000000000E+000,-8.5213063545729517E+002, 0.0000000000000000E+000
 1.5023612585532004E+004, 9.4396141858173010E+004, 0.0000000000000000E+000,-8.5241257288691463E+002, 0.0000000000000000E+000
 1.5103423698599603E+004, 9.4897609871148990E+004, 0.0000000000000000E+000,-8.5269331402043224E+002, 0.0000000000000000E+000
 1.5183658798490134E+004, 9.5401741871901264E+004, 0.0000000000000000E+000,-8.5297286846668499E+002, 0.0000000000000000E+000
 1.5264320137581983E+004, 9.5908552012540589E+004, 0.0000000000000000E+000,-8.5325124583570300E+002, 0.0000000000000000E+000
 1.5345409980219019E+004, 9.6418054520359132E+004, 0.0000000000000000E+000,-8.5352845573941761E+002, 0.0000000000000000E+000
 1.5426930602774168E+004, 9.6930263698229770E+004, 0.0000000000000000E+000,-8.5380450779242733E+002, 0.0000000000000000E+000
 1.5508884293713305E+004, 9.7445193925007698E+004, 0.0000000000000000E+000,-8.5407941161278961E+002, 0.0000000000000000E+000
 1.5591273353659504E+004, 9.7962859655933993E+004, 0.0000000000000000E+000,-8.5435317682276491E+002, 0.0000000000000000E+000
 1.5674100095457619E+004, 9.8483275423041458E+004, 0.0000000000000000E+000,-8.5462581304962259E+002, 0.0000000000000000E+000
 1.5757366844239210E+004, 9.9006455835562563E+004, 0.0000000000000000E+000,-8.5489732992642257E+002, 0.0000000000000000E+000
 1.5841075937487814E+004, 9.9532415580339526E+004, 0.0000000000000000E+000,-8.5516773709280312E+002, 0.0000000000000000E+000
 1.5925229725104569E+004, 1.0006116942223664E+005, 0.0000000000000000E+000,-8.5543704419583537E+002, 0.0000000000000000E+000
 1.6009830569474174E+004, 1.0059273220455472E+005, 0.0000000000000000E+000,-8.5570526089079794E+002, 0.0000000000000000E+000
 1.6094880845531206E+004, 1.0112711884944783E+005, 0.0000000000000000E+000,-8.5597239684202930E+002, 0.0000000000000000E+000
 1.6180382940826799E+004, 1.0166434435834218E+005, 0.0000000000000000E+000,-8.5623846172376648E+002, 0.0000000000000000E+000
 1.6266339255595658E+004, 1.0220442381235717E+005, 0.0000000000000000E+000,-8.5650346522097948E+002, 0.0000000000000000E+000
 1.6352752202823443E+004, 1.0274737237272887E+005, 0.0000000000000000E+000,-8.5676741703025755E+002, 0.0000000000000000E+000
 1.6439624208314508E+004, 1.0329320528123555E+005, 0.0000000000000000E+000,-8.5703032686063978E+002, 0.0000000000000000E+000
 1.6526957710759998E+004, 1.0384193786062559E+005, 0.0000000000000000E+000,-8.5729220443454062E+002, 0.0000000000000000E+000
 1.6614755161806304E+004, 1.0439358551504755E+005, 0.0000000000000000E+000,-8.5755305948860178E+002, 0.0000000000000000E+000
 1.6703019026123893E+004, 1.0494816373048273E+005, 0.0000000000000000E+000,-8.5781290177462506E+002, 0.0000000000000000E+000
 1.6791751781476491E+004, 1.0550568807517973E+005, 0.0000000000000000E+000,-8.5807174106044727E+002, 0.0000000000000000E+000
 1.6880955918790645E+004, 1.0606617420009166E+005, 0.0000000000000000E+000,-8.5832958713089988E+002, 0.0000000000000000E+000
 1.6970633942225650E+004, 1.0662963783931539E+005, 0.0000000000000000E+000,-8.5858644978873963E+002, 0.0000000000000000E+000
 1.7060788369243834E+004, 1.0719609481053324E+005, 0.0000000000000000E+000,-8.5884233885557296E+002, 0.0000000000000000E+000
 1.7151421730681242E+004, 1.0776556101545705E+005, 0.0000000000000000E+000,-8.5909726417282229E+002, 0.0000000000000000E+000
 1.7242536570818676E+004, 1.0833805244027459E+005, 0.0000000000000000E+000,-8.5935123560271325E+002, 0.0000000000000000E+000
 1.7334135447453122E+004, 1.0891358515609830E+005, 0.0000000000000000E+000,-8.5960426302925589E+002, 0.0000000000000000E+000
 1.7426220931969547E+004, 1.0949217531941640E+005, 0.0000000000000000E+000,-8.5985635635920380E+002, 0.0000000000000000E+000
 1.7518795609413090E+004, 1.1007383917254656E+005, 0.0000000000000000E+000,-8.6010752552311851E+002, 0.0000000000000000E+000
 1.7611862078561629E+004, 1.1065859304409176E+005, 0.0000000000000000E+000,-8.6035778047633562E+002, 0.0000000000000000E+000
 1.7705422951998735E+004, 1.1124645334939867E+005, 0.0000000000000000E+000,-8.6060713120004493E+002, 0.0000000000000000E+000
 1.7799480856187005E+004, 1.1183743659101852E+005, 0.0000000000000000E+000,-8.6085558770231296E+002, 0.0000000000000000E+000
 1.7894038431541801E+004, 1.1243155935917029E+005, 0.0000000000000000E+000,-8.6110316001914532E+002, 0.0000000000000000E+000
 1.7989098332505375E+004, 1.1302883833220656E+005, 0.0000000000000000E+000,-8.6134985821558337E+002, 0.0000000000000000E+000
 1.8084663227621371E+004, 1.1362929027708156E+005, 0.0000000000000000E+000,-8.6159569238675249E+002, 0.0000000000000000E+000
 1.8180735799609756E+004, 1.1423293204982193E+005, 0.0000000000000000E+000,-8.6184067265902513E+002, 0.0000000000000000E+000
 1.8277318745442117E+004, 1.1483978059599994E+005, 0.0000000000000000E+000,-8.6208480919104920E+002, 0.0000000000000000E+000
 1.8374414776417372E+004, 1.1544985295120912E+005, 0.0000000000000000E+000,-8.6232811217501217E+002, 0.0000000000000000E+000
 1.8472026618237884E+004, 1.1606316624154249E+005, 0.0000000000000000E+000,-8.6257059183764659E+002, 0.0000000000000000E+000
 1.8570157011085983E+004, 1.1667973768407344E+005, 0.0000000000000000E+000,-8.6281225844150936E+002, 0.0000000000000000E+000
 1.8668808709700879E+004, 1.1729958458733886E+005, 0.0000000000000000E+000,-8.6305312228608852E+002, 0.0000000000000000E+000
 1.8767984483455999E+004, 1.1792272435182519E+005, 0.0000000000000000E+000,-8.6329319370903647E+002, 0.0000000000000000E+000
 1.8867687116436733E+004, 1.1854917447045686E+005, 0.0000000000000000E+000,-8.6353248308736454E+002, 0.0000000000000000E+000
 1.8967919407518584E+004, 1.1917895252908728E+005, 0.0000000000000000E+000,-8.6377100083867629E+002, 0.0000000000000000E+000
 1.9068684170445740E+004, 1.1981207620699263E+005, 0.0000000000000000E+000,-8.6400875742242329E+002, 0.0000000000000000E+000
 1.9169984233910061E+004, 1.2044856327736801E+005, 0.0000000000000000E+000,-8.6424576334114147E+002, 0.0000000000000000E+000
 1.9271822441630491E+004, 1.2108843160782653E+005, 0.0000000000000000E+000,-8.6448202914175977E+002, 0.0000000000000000E+000
 1.9374201652432883E+004, 1.2173169916090075E+005, 0.0000000000000000E+000,-8.6471756541686659E+002, 0.0000000000000000E+000
 1.9477124740330255E+004, 1.2237838399454707E+005, 0.0000000000000000E+000,-8.6495238280605406E+002, 0.0000000000000000E+000
 1.9580594594603470E+004, 1.2302850426265255E+005, 0.0000000000000000E+000,-8.6518649199723961E+002, 0.0000000000000000E+000
 1.9684614119882342E+004, 1.2368207821554456E+005, 0.0000000000000000E+000,-8.6541990372801354E+002, 0.0000000000000000E+000
 1.9789186236227179E+004, 1.2433912420050311E+005, 0.0000000000000000E+000,-8.6565262878701503E+002, 0.0000000000000000E+000
 1.9894313879210749E+004, 1.2499966066227590E+005, 0.0000000000000000E+000,-8.6588467801530010E+002, 0.0000000000000000E+000
 2.0000000000000000E+004, 1.2566370614359173E+005, 0.0000000000000000E+000,-8.6611606230779898E+002, 0.0000000000000000E+000
