
Label=gain_vs_2_pi_freq
LabelX=2*PI*F
LabelY=dB(v(V_out))
Data Point Count=1001
F,2*PI*F,2*PI*F,dB(v(V_out)),dB(v(V_out))
 2.9225106821456829E+003, 1.8362676178133144E+004, 0.0000000000000000E+000,-4.0036538992067463E+001, 0.0000000000000000E+000
 2.9380361643934493E+003, 1.8460225660079188E+004, 0.0000000000000000E+000,-4.0483838676320872E+001, 0.0000000000000000E+000
 2.9536441238757725E+003, 1.8558293361773576E+004, 0.0000000000000000E+000,-4.0931156574045573E+001, 0.0000000000000000E+000
 2.9693349987429210E+003, 1.8656882036195635E+004, 0.0000000000000000E+000,-4.1378493026892770E+001, 0.0000000000000000E+000
 2.9851092294727837E+003, 1.8755994450949569E+004, 0.0000000000000000E+000,-4.1825848403750967E+001, 0.0000000000000000E+000
 3.0009672588832345E+003, 1.8855633388342136E+004, 0.0000000000000000E+000,-4.2273223097534199E+001, 0.0000000000000000E+000
 3.0169095321445634E+003, 1.8955801645460760E+004, 0.0000000000000000E+000,-4.2720617522325448E+001, 0.0000000000000000E+000
 3.0329364967919737E+003, 1.9056502034252055E+004, 0.0000000000000000E+000,-4.3168032110833117E+001, 0.0000000000000000E+000
 3.0490486027381444E+003, 1.9157737381600757E+004, 0.0000000000000000E+000,-4.3615467312122405E+001, 0.0000000000000000E+000
 3.0652463022858610E+003, 1.9259510529409079E+004, 0.0000000000000000E+000,-4.4062923589596672E+001, 0.0000000000000000E+000
 3.0815300501407128E+003, 1.9361824334676501E+004, 0.0000000000000000E+000,-4.4510401419190330E+001, 0.0000000000000000E+000
 3.0979003034238567E+003, 1.9464681669579957E+004, 0.0000000000000000E+000,-4.4957901287756918E+001, 0.0000000000000000E+000
 3.1143575216848503E+003, 1.9568085421554482E+004, 0.0000000000000000E+000,-4.5405423691625153E+001, 0.0000000000000000E+000
 3.1309021669145527E+003, 1.9672038493374246E+004, 0.0000000000000000E+000,-4.5852969135303560E+001, 0.0000000000000000E+000
 3.1475347035580926E+003, 1.9776543803234061E+004, 0.0000000000000000E+000,-4.6300538130317506E+001, 0.0000000000000000E+000
 3.1642555985279073E+003, 1.9881604284831294E+004, 0.0000000000000000E+000,-4.6748131194161900E+001, 0.0000000000000000E+000
 3.1810653212168495E+003, 1.9987222887448221E+004, 0.0000000000000000E+000,-4.7195748849356221E+001, 0.0000000000000000E+000
 3.1979643435113644E+003, 2.0093402576034816E+004, 0.0000000000000000E+000,-4.7643391622589128E+001, 0.0000000000000000E+000
 3.2149531398047361E+003, 2.0200146331291995E+004, 0.0000000000000000E+000,-4.8091060043943315E+001, 0.0000000000000000E+000
 3.2320321870104053E+003, 2.0307457149755282E+004, 0.0000000000000000E+000,-4.8538754646189005E+001, 0.0000000000000000E+000
 3.2492019645753580E+003, 2.0415338043878935E+004, 0.0000000000000000E+000,-4.8986475964139771E+001, 0.0000000000000000E+000
 3.2664629544935833E+003, 2.0523792042120505E+004, 0.0000000000000000E+000,-4.9434224534061933E+001, 0.0000000000000000E+000
 3.2838156413196048E+003, 2.0632822189025850E+004, 0.0000000000000000E+000,-4.9882000893132250E+001, 0.0000000000000000E+000
 3.3012605121820829E+003, 2.0742431545314619E+004, 0.0000000000000000E+000,-5.0329805578936416E+001, 0.0000000000000000E+000
 3.3187980567974905E+003, 2.0852623187966154E+004, 0.0000000000000000E+000,-5.0777639129006353E+001, 0.0000000000000000E+000
 3.3364287674838588E+003, 2.0963400210305877E+004, 0.0000000000000000E+000,-5.1225502080388416E+001, 0.0000000000000000E+000
 3.3541531391745984E+003, 2.1074765722092121E+004, 0.0000000000000000E+000,-5.1673394969242437E+001, 0.0000000000000000E+000
 3.3719716694323943E+003, 2.1186722849603440E+004, 0.0000000000000000E+000,-5.2121318330464447E+001, 0.0000000000000000E+000
 3.3898848584631723E+003, 2.1299274735726354E+004, 0.0000000000000000E+000,-5.2569272697333844E+001, 0.0000000000000000E+000
 3.4078932091301413E+003, 2.1412424540043594E+004, 0.0000000000000000E+000,-5.3017258601179705E+001, 0.0000000000000000E+000
 3.4259972269679092E+003, 2.1526175438922772E+004, 0.0000000000000000E+000,-5.3465276571065949E+001, 0.0000000000000000E+000
 3.4441974201966764E+003, 2.1640530625605592E+004, 0.0000000000000000E+000,-5.3913327133492686E+001, 0.0000000000000000E+000
 3.4624942997364997E+003, 2.1755493310297446E+004, 0.0000000000000000E+000,-5.4361410812111721E+001, 0.0000000000000000E+000
 3.4808883792216370E+003, 2.1871066720257553E+004, 0.0000000000000000E+000,-5.4809528127456026E+001, 0.0000000000000000E+000
 3.4993801750149664E+003, 2.1987254099889567E+004, 0.0000000000000000E+000,-5.5257679596680795E+001, 0.0000000000000000E+000
 3.5179702062224801E+003, 2.2104058710832625E+004, 0.0000000000000000E+000,-5.5705865733315953E+001, 0.0000000000000000E+000
 3.5366589947078578E+003, 2.2221483832052938E+004, 0.0000000000000000E+000,-5.6154087047028128E+001, 0.0000000000000000E+000
 3.5554470651071169E+003, 2.2339532759935821E+004, 0.0000000000000000E+000,-5.6602344043393195E+001, 0.0000000000000000E+000
 3.5743349448433396E+003, 2.2458208808378229E+004, 0.0000000000000000E+000,-5.7050637223677292E+001, 0.0000000000000000E+000
 3.5933231641414786E+003, 2.2577515308881801E+004, 0.0000000000000000E+000,-5.7498967084625093E+001, 0.0000000000000000E+000
 3.6124122560432425E+003, 2.2697455610646364E+004, 0.0000000000000000E+000,-5.7947334118257807E+001, 0.0000000000000000E+000
 3.6316027564220594E+003, 2.2818033080663969E+004, 0.0000000000000000E+000,-5.8395738811676281E+001, 0.0000000000000000E+000
 3.6508952039981191E+003, 2.2939251103813400E+004, 0.0000000000000000E+000,-5.8844181646874354E+001, 0.0000000000000000E+000
 3.6702901403534970E+003, 2.3061113082955195E+004, 0.0000000000000000E+000,-5.9292663100556197E+001, 0.0000000000000000E+000
 3.6897881099473580E+003, 2.3183622439027175E+004, 0.0000000000000000E+000,-5.9741183643961918E+001, 0.0000000000000000E+000
 3.7093896601312390E+003, 2.3306782611140479E+004, 0.0000000000000000E+000,-6.0189743742699058E+001, 0.0000000000000000E+000
 3.7290953411644159E+003, 2.3430597056676106E+004, 0.0000000000000000E+000,-6.0638343856581443E+001, 0.0000000000000000E+000
 3.7489057062293500E+003, 2.3555069251381963E+004, 0.0000000000000000E+000,-6.1086984439472801E+001, 0.0000000000000000E+000
 3.7688213114472173E+003, 2.3680202689470454E+004, 0.0000000000000000E+000,-6.1535665939137083E+001, 0.0000000000000000E+000
 3.7888427158935197E+003, 2.3806000883716562E+004, 0.0000000000000000E+000,-6.1984388797095697E+001, 0.0000000000000000E+000
 3.8089704816137792E+003, 2.3932467365556451E+004, 0.0000000000000000E+000,-6.2433153448489563E+001, 0.0000000000000000E+000
 3.8292051736393164E+003, 2.4059605685186609E+004, 0.0000000000000000E+000,-6.2881960321946842E+001, 0.0000000000000000E+000
 3.8495473600031123E+003, 2.4187419411663519E+004, 0.0000000000000000E+000,-6.3330809839458908E+001, 0.0000000000000000E+000
 3.8699976117557540E+003, 2.4315912133003843E+004, 0.0000000000000000E+000,-6.3779702416257969E+001, 0.0000000000000000E+000
 3.8905565029814652E+003, 2.4445087456285135E+004, 0.0000000000000000E+000,-6.4228638460704758E+001, 0.0000000000000000E+000
 3.9112246108142222E+003, 2.4574949007747116E+004, 0.0000000000000000E+000,-6.4677618374178849E+001, 0.0000000000000000E+000
 3.9320025154539549E+003, 2.4705500432893463E+004, 0.0000000000000000E+000,-6.5126642550976143E+001, 0.0000000000000000E+000
 3.9528908001828349E+003, 2.4836745396594146E+004, 0.0000000000000000E+000,-6.5575711378211338E+001, 0.0000000000000000E+000
 3.9738900513816498E+003, 2.4968687583188312E+004, 0.0000000000000000E+000,-6.6024825235726539E+001, 0.0000000000000000E+000
 3.9950008585462633E+003, 2.5101330696587713E+004, 0.0000000000000000E+000,-6.6473984496004576E+001, 0.0000000000000000E+000
 4.0162238143041645E+003, 2.5234678460380681E+004, 0.0000000000000000E+000,-6.6923189524088528E+001, 0.0000000000000000E+000
 4.0375595144311033E+003, 2.5368734617936654E+004, 0.0000000000000000E+000,-6.7372440677506262E+001, 0.0000000000000000E+000
 4.0590085578678163E+003, 2.5503502932511266E+004, 0.0000000000000000E+000,-6.7821738306200373E+001, 0.0000000000000000E+000
 4.0805715467368395E+003, 2.5638987187351988E+004, 0.0000000000000000E+000,-6.8271082752463428E+001, 0.0000000000000000E+000
 4.1022490863594112E+003, 2.5775191185804335E+004, 0.0000000000000000E+000,-6.8720474350879201E+001, 0.0000000000000000E+000
 4.1240417852724668E+003, 2.5912118751418635E+004, 0.0000000000000000E+000,-6.9169913428267208E+001, 0.0000000000000000E+000
 4.1459502552457179E+003, 2.6049773728057349E+004, 0.0000000000000000E+000,-6.9619400303635018E+001, 0.0000000000000000E+000
 4.1679751112988297E+003, 2.6188159980003009E+004, 0.0000000000000000E+000,-7.0068935288132451E+001, 0.0000000000000000E+000
 4.1901169717186840E+003, 2.6327281392066656E+004, 0.0000000000000000E+000,-7.0518518685014087E+001, 0.0000000000000000E+000
 4.2123764580767356E+003, 2.6467141869696930E+004, 0.0000000000000000E+000,-7.0968150789604366E+001, 0.0000000000000000E+000
 4.2347541952464635E+003, 2.6607745339089692E+004, 0.0000000000000000E+000,-7.1417831889267276E+001, 0.0000000000000000E+000
 4.2572508114209104E+003, 2.6749095747298237E+004, 0.0000000000000000E+000,-7.1867562263383689E+001, 0.0000000000000000E+000
 4.2798669381303180E+003, 2.6891197062344098E+004, 0.0000000000000000E+000,-7.2317342183329004E+001, 0.0000000000000000E+000
 4.3026032102598556E+003, 2.7034053273328445E+004, 0.0000000000000000E+000,-7.2767171912459631E+001, 0.0000000000000000E+000
 4.3254602660674418E+003, 2.7177668390544055E+004, 0.0000000000000000E+000,-7.3217051706100833E+001, 0.0000000000000000E+000
 4.3484387472016642E+003, 2.7322046445587905E+004, 0.0000000000000000E+000,-7.3666981811539841E+001, 0.0000000000000000E+000
 4.3715392987197902E+003, 2.7467191491474339E+004, 0.0000000000000000E+000,-7.4116962468024838E+001, 0.0000000000000000E+000
 4.3947625691058738E+003, 2.7613107602748838E+004, 0.0000000000000000E+000,-7.4566993906765248E+001, 0.0000000000000000E+000
 4.4181092102889634E+003, 2.7759798875602421E+004, 0.0000000000000000E+000,-7.5017076350938723E+001, 0.0000000000000000E+000
 4.4415798776614001E+003, 2.7907269427986612E+004, 0.0000000000000000E+000,-7.5467210015700303E+001, 0.0000000000000000E+000
 4.4651752300972175E+003, 2.8055523399729067E+004, 0.0000000000000000E+000,-7.5917395108196516E+001, 0.0000000000000000E+000
 4.4888959299706366E+003, 2.8204564952649747E+004, 0.0000000000000000E+000,-7.6367631827582997E+001, 0.0000000000000000E+000
 4.5127426431746626E+003, 2.8354398270677812E+004, 0.0000000000000000E+000,-7.6817920365045538E+001, 0.0000000000000000E+000
 4.5367160391397738E+003, 2.8505027559968996E+004, 0.0000000000000000E+000,-7.7268260903824753E+001, 0.0000000000000000E+000
 4.5608167908527184E+003, 2.8656457049023753E+004, 0.0000000000000000E+000,-7.7718653619244662E+001, 0.0000000000000000E+000
 4.5850455748754039E+003, 2.8808690988805916E+004, 0.0000000000000000E+000,-7.8169098678744305E+001, 0.0000000000000000E+000
 4.6094030713638904E+003, 2.8961733652862054E+004, 0.0000000000000000E+000,-7.8619596241912632E+001, 0.0000000000000000E+000
 4.6338899640874843E+003, 2.9115589337441423E+004, 0.0000000000000000E+000,-7.9070146460526274E+001, 0.0000000000000000E+000
 4.6585069404479345E+003, 2.9270262361616591E+004, 0.0000000000000000E+000,-7.9520749478591142E+001, 0.0000000000000000E+000
 4.6832546914987261E+003, 2.9425757067404662E+004, 0.0000000000000000E+000,-7.9971405432386177E+001, 0.0000000000000000E+000
 4.7081339119644826E+003, 2.9582077819889186E+004, 0.0000000000000000E+000,-8.0422114450510648E+001, 0.0000000000000000E+000
 4.7331453002604685E+003, 2.9739229007342688E+004, 0.0000000000000000E+000,-8.0872876653933631E+001, 0.0000000000000000E+000
 4.7582895585121923E+003, 2.9897215041349846E+004, 0.0000000000000000E+000,-8.1323692156046391E+001, 0.0000000000000000E+000
 4.7835673925751198E+003, 3.0056040356931357E+004, 0.0000000000000000E+000,-8.1774561062717225E+001, 0.0000000000000000E+000
 4.8089795120544886E+003, 3.0215709412668421E+004, 0.0000000000000000E+000,-8.2225483472348998E+001, 0.0000000000000000E+000
 4.8345266303252274E+003, 3.0376226690827905E+004, 0.0000000000000000E+000,-8.2676459475939126E+001, 0.0000000000000000E+000
 4.8602094645519819E+003, 3.0537596697488178E+004, 0.0000000000000000E+000,-8.3127489157141028E+001, 0.0000000000000000E+000
 4.8860287357092484E+003, 3.0699823962665600E+004, 0.0000000000000000E+000,-8.3578572592328243E+001, 0.0000000000000000E+000
 4.9119851686016118E+003, 3.0862913040441690E+004, 0.0000000000000000E+000,-8.4029709850661590E+001, 0.0000000000000000E+000
 4.9380794918840938E+003, 3.1026868509090975E+004, 0.0000000000000000E+000,-8.4480900994155874E+001, 0.0000000000000000E+000
 4.9643124380826066E+003, 3.1191694971209505E+004, 0.0000000000000000E+000,-8.4932146077751170E+001, 0.0000000000000000E+000
 4.9906847436145163E+003, 3.1357397053844048E+004, 0.0000000000000000E+000,-8.5383445149383988E+001, 0.0000000000000000E+000
 5.0171971488093186E+003, 3.1523979408622024E+004, 0.0000000000000000E+000,-8.5834798250061311E+001, 0.0000000000000000E+000
 5.0438503979294192E+003, 3.1691446711882036E+004, 0.0000000000000000E+000,-8.6286205413935562E+001, 0.0000000000000000E+000
 5.0706452391910252E+003, 3.1859803664805168E+004, 0.0000000000000000E+000,-8.6737666668380982E+001, 0.0000000000000000E+000
 5.0975824247851533E+003, 3.2029054993546964E+004, 0.0000000000000000E+000,-8.7189182034071990E+001, 0.0000000000000000E+000
 5.1246627108987432E+003, 3.2199205449370093E+004, 0.0000000000000000E+000,-8.7640751525062811E+001, 0.0000000000000000E+000
 5.1518868577358844E+003, 3.2370259808777715E+004, 0.0000000000000000E+000,-8.8092375148868314E+001, 0.0000000000000000E+000
 5.1792556295391596E+003, 3.2542222873647606E+004, 0.0000000000000000E+000,-8.8544052906545048E+001, 0.0000000000000000E+000
 5.2067697946110957E+003, 3.2715099471366910E+004, 0.0000000000000000E+000,-8.8995784792775950E+001, 0.0000000000000000E+000
 5.2344301253357353E+003, 3.2888894454967689E+004, 0.0000000000000000E+000,-8.9447570795952544E+001, 0.0000000000000000E+000
 5.2622373982003146E+003, 3.3063612703263148E+004, 0.0000000000000000E+000,-8.9899410898261607E+001, 0.0000000000000000E+000
 5.2901923938170657E+003, 3.3239259120984592E+004, 0.0000000000000000E+000,-9.0351305075770085E+001, 0.0000000000000000E+000
 5.3182958969451274E+003, 3.3415838638919100E+004, 0.0000000000000000E+000,-9.0803253298512274E+001, 0.0000000000000000E+000
 5.3465486965125765E+003, 3.3593356214047992E+004, 0.0000000000000000E+000,-9.1255255530577543E+001, 0.0000000000000000E+000
 5.3749515856385733E+003, 3.3771816829685900E+004, 0.0000000000000000E+000,-9.1707311730198256E+001, 0.0000000000000000E+000
 5.4035053616556270E+003, 3.3951225495620754E+004, 0.0000000000000000E+000,-9.2159421849838239E+001, 0.0000000000000000E+000
 5.4322108261319800E+003, 3.4131587248254342E+004, 0.0000000000000000E+000,-9.2611585836282799E+001, 0.0000000000000000E+000
 5.4610687848941070E+003, 3.4312907150743733E+004, 0.0000000000000000E+000,-9.3063803630728700E+001, 0.0000000000000000E+000
 5.4900800480493390E+003, 3.4495190293143402E+004, 0.0000000000000000E+000,-9.3516075168873570E+001, 0.0000000000000000E+000
 5.5192454300086019E+003, 3.4678441792548125E+004, 0.0000000000000000E+000,-9.3968400381007044E+001, 0.0000000000000000E+000
 5.5485657495092828E+003, 3.4862666793236611E+004, 0.0000000000000000E+000,-9.4420779192101861E+001, 0.0000000000000000E+000
 5.5780418296382095E+003, 3.5047870466815933E+004, 0.0000000000000000E+000,-9.4873211521904778E+001, 0.0000000000000000E+000
 5.6076744978547595E+003, 3.5234058012366688E+004, 0.0000000000000000E+000,-9.5325697285028525E+001, 0.0000000000000000E+000
 5.6374645860140872E+003, 3.5421234656588960E+004, 0.0000000000000000E+000,-9.5778236391042313E+001, 0.0000000000000000E+000
 5.6674129303904756E+003, 3.5609405653949041E+004, 0.0000000000000000E+000,-9.6230828744564505E+001, 0.0000000000000000E+000
 5.6975203717008144E+003, 3.5798576286826930E+004, 0.0000000000000000E+000,-9.6683474245353636E+001, 0.0000000000000000E+000
 5.7277877551281981E+003, 3.5988751865664643E+004, 0.0000000000000000E+000,-9.7136172788400330E+001, 0.0000000000000000E+000
 5.7582159303456547E+003, 3.6179937729115249E+004, 0.0000000000000000E+000,-9.7588924264019113E+001, 0.0000000000000000E+000
 5.7888057515399951E+003, 3.6372139244192782E+004, 0.0000000000000000E+000,-9.8041728557939635E+001, 0.0000000000000000E+000
 5.8195580774357950E+003, 3.6565361806422865E+004, 0.0000000000000000E+000,-9.8494585551397890E+001, 0.0000000000000000E+000
 5.8504737713195000E+003, 3.6759610839994224E+004, 0.0000000000000000E+000,-9.8947495121228371E+001, 0.0000000000000000E+000
 5.8815537010636590E+003, 3.6954891797910896E+004, 0.0000000000000000E+000,-9.9400457139953346E+001, 0.0000000000000000E+000
 5.9127987391512888E+003, 3.7151210162145362E+004, 0.0000000000000000E+000,-9.9853471475875409E+001, 0.0000000000000000E+000
 5.9442097627003659E+003, 3.7348571443792396E+004, 0.0000000000000000E+000,-1.0030653799316697E+002, 0.0000000000000000E+000
 5.9757876534884490E+003, 3.7546981183223797E+004, 0.0000000000000000E+000,-1.0075965655195984E+002, 0.0000000000000000E+000
 6.0075332979774330E+003, 3.7746444950243931E+004, 0.0000000000000000E+000,-1.0121282700843607E+002, 0.0000000000000000E+000
 6.0394475873384336E+003, 3.7946968344246045E+004, 0.0000000000000000E+000,-1.0166604921491651E+002, 0.0000000000000000E+000
 6.0715314174768046E+003, 3.8148556994369508E+004, 0.0000000000000000E+000,-1.0211932301995007E+002, 0.0000000000000000E+000
 6.1037856890572884E+003, 3.8351216559657783E+004, 0.0000000000000000E+000,-1.0257264826840158E+002, 0.0000000000000000E+000
 6.1362113075292982E+003, 3.8554952729217322E+004, 0.0000000000000000E+000,-1.0302602480154030E+002, 0.0000000000000000E+000
 6.1688091831523379E+003, 3.8759771222377276E+004, 0.0000000000000000E+000,-1.0347945245712650E+002, 0.0000000000000000E+000
 6.2015802310215531E+003, 3.8965677788850007E+004, 0.0000000000000000E+000,-1.0393293106949957E+002, 0.0000000000000000E+000
 6.2345253710934221E+003, 3.9172678208892547E+004, 0.0000000000000000E+000,-1.0438646046966309E+002, 0.0000000000000000E+000
 6.2676455282115803E+003, 3.9380778293468837E+004, 0.0000000000000000E+000,-1.0484004048537088E+002, 0.0000000000000000E+000
 6.3009416321327808E+003, 3.9589983884412846E+004, 0.0000000000000000E+000,-1.0529367094121153E+002, 0.0000000000000000E+000
 6.3344146175529968E+003, 3.9800300854592584E+004, 0.0000000000000000E+000,-1.0574735165869387E+002, 0.0000000000000000E+000
 6.3680654241336615E+003, 4.0011735108074965E+004, 0.0000000000000000E+000,-1.0620108245632986E+002, 0.0000000000000000E+000
 6.4018949965280435E+003, 4.0224292580291512E+004, 0.0000000000000000E+000,-1.0665486314971746E+002, 0.0000000000000000E+000
 6.4359042844077676E+003, 4.0437979238205036E+004, 0.0000000000000000E+000,-1.0710869355162330E+002, 0.0000000000000000E+000
 6.4700942424894729E+003, 4.0652801080477089E+004, 0.0000000000000000E+000,-1.0756257347206402E+002, 0.0000000000000000E+000
 6.5044658305616149E+003, 4.0868764137636404E+004, 0.0000000000000000E+000,-1.0801650271838746E+002, 0.0000000000000000E+000
 6.5390200135114083E+003, 4.1085874472248142E+004, 0.0000000000000000E+000,-1.0847048109535208E+002, 0.0000000000000000E+000
 6.5737577613519134E+003, 4.1304138179084111E+004, 0.0000000000000000E+000,-1.0892450840520659E+002, 0.0000000000000000E+000
 6.6086800492492675E+003, 4.1523561385293862E+004, 0.0000000000000000E+000,-1.0937858444776867E+002, 0.0000000000000000E+000
 6.6437878575500590E+003, 4.1744150250576669E+004, 0.0000000000000000E+000,-1.0983270902050195E+002, 0.0000000000000000E+000
 6.6790821718088482E+003, 4.1965910967354474E+004, 0.0000000000000000E+000,-1.1028688191859339E+002, 0.0000000000000000E+000
 6.7145639828158346E+003, 4.2188849760945697E+004, 0.0000000000000000E+000,-1.1074110293502949E+002, 0.0000000000000000E+000
 6.7502342866246681E+003, 4.2412972889739991E+004, 0.0000000000000000E+000,-1.1119537186067090E+002, 0.0000000000000000E+000
 6.7860940845804143E+003, 4.2638286645373963E+004, 0.0000000000000000E+000,-1.1164968848432687E+002, 0.0000000000000000E+000
 6.8221443833476624E+003, 4.2864797352907772E+004, 0.0000000000000000E+000,-1.1210405259282921E+002, 0.0000000000000000E+000
 6.8583861949387838E+003, 4.3092511371002678E+004, 0.0000000000000000E+000,-1.1255846397110423E+002, 0.0000000000000000E+000
 6.8948205367423425E+003, 4.3321435092099557E+004, 0.0000000000000000E+000,-1.1301292240224483E+002, 0.0000000000000000E+000
 6.9314484315516565E+003, 4.3551574942598359E+004, 0.0000000000000000E+000,-1.1346742766758140E+002, 0.0000000000000000E+000
 6.9682709075935072E+003, 4.3782937383038487E+004, 0.0000000000000000E+000,-1.1392197954675176E+002, 0.0000000000000000E+000
 7.0052889985570073E+003, 4.4015528908280183E+004, 0.0000000000000000E+000,-1.1437657781776964E+002, 0.0000000000000000E+000
 7.0425037436226157E+003, 4.4249356047686852E+004, 0.0000000000000000E+000,-1.1483122225709381E+002, 0.0000000000000000E+000
 7.0799161874913116E+003, 4.4484425365308321E+004, 0.0000000000000000E+000,-1.1528591263969444E+002, 0.0000000000000000E+000
 7.1175273804139215E+003, 4.4720743460065161E+004, 0.0000000000000000E+000,-1.1574064873912006E+002, 0.0000000000000000E+000
 7.1553383782206010E+003, 4.4958316965933889E+004, 0.0000000000000000E+000,-1.1619543032756275E+002, 0.0000000000000000E+000
 7.1933502423504742E+003, 4.5197152552133215E+004, 0.0000000000000000E+000,-1.1665025717592255E+002, 0.0000000000000000E+000
 7.2315640398814321E+003, 4.5437256923311266E+004, 0.0000000000000000E+000,-1.1710512905387118E+002, 0.0000000000000000E+000
 7.2699808435600880E+003, 4.5678636819733802E+004, 0.0000000000000000E+000,-1.1756004572991463E+002, 0.0000000000000000E+000
 7.3086017318318891E+003, 4.5921299017473400E+004, 0.0000000000000000E+000,-1.1801500697145514E+002, 0.0000000000000000E+000
 7.3474277888713941E+003, 4.6165250328599737E+004, 0.0000000000000000E+000,-1.1847001254485178E+002, 0.0000000000000000E+000
 7.3864601046127063E+003, 4.6410497601370749E+004, 0.0000000000000000E+000,-1.1892506221548086E+002, 0.0000000000000000E+000
 7.4256997747800715E+003, 4.6657047720424911E+004, 0.0000000000000000E+000,-1.1938015574779406E+002, 0.0000000000000000E+000
 7.4651479009186378E+003, 4.6904907606974513E+004, 0.0000000000000000E+000,-1.1983529290537689E+002, 0.0000000000000000E+000
 7.5048055904253770E+003, 4.7154084218999946E+004, 0.0000000000000000E+000,-1.2029047345100692E+002, 0.0000000000000000E+000
 7.5446739565801727E+003, 4.7404584551445019E+004, 0.0000000000000000E+000,-1.2074569714670831E+002, 0.0000000000000000E+000
 7.5847541185770733E+003, 4.7656415636413323E+004, 0.0000000000000000E+000,-1.2120096375380824E+002, 0.0000000000000000E+000
 7.6250472015557070E+003, 4.7909584543365636E+004, 0.0000000000000000E+000,-1.2165627303299102E+002, 0.0000000000000000E+000
 7.6655543366328720E+003, 4.8164098379318420E+004, 0.0000000000000000E+000,-1.2211162474435157E+002, 0.0000000000000000E+000
 7.7062766609342852E+003, 4.8419964289043266E+004, 0.0000000000000000E+000,-1.2256701864744828E+002, 0.0000000000000000E+000
 7.7472153176265065E+003, 4.8677189455267500E+004, 0.0000000000000000E+000,-1.2302245450135479E+002, 0.0000000000000000E+000
 7.7883714559490281E+003, 4.8935781098875814E+004, 0.0000000000000000E+000,-1.2347793206471025E+002, 0.0000000000000000E+000
 7.8297462312465368E+003, 4.9195746479112982E+004, 0.0000000000000000E+000,-1.2393345109576950E+002, 0.0000000000000000E+000
 7.8713408050013486E+003, 4.9457092893787609E+004, 0.0000000000000000E+000,-1.2438901135245322E+002, 0.0000000000000000E+000
 7.9131563448660118E+003, 4.9719827679477043E+004, 0.0000000000000000E+000,-1.2484461259239399E+002, 0.0000000000000000E+000
 7.9551940246960876E+003, 4.9983958211733298E+004, 0.0000000000000000E+000,-1.2530025457298585E+002, 0.0000000000000000E+000
 7.9974550245831015E+003, 5.0249491905290102E+004, 0.0000000000000000E+000,-1.2575593705142836E+002, 0.0000000000000000E+000
 8.0399405308876721E+003, 5.0516436214271067E+004, 0.0000000000000000E+000,-1.2621165978477467E+002, 0.0000000000000000E+000
 8.0826517362728137E+003, 5.0784798632398917E+004, 0.0000000000000000E+000,-1.2666742252997408E+002, 0.0000000000000000E+000
 8.1255898397374176E+003, 5.1054586693205871E+004, 0.0000000000000000E+000,-1.2712322504391737E+002, 0.0000000000000000E+000
 8.1687560466499117E+003, 5.1325807970245129E+004, 0.0000000000000000E+000,-1.2757906708347895E+002, 0.0000000000000000E+000
 8.2121515687820956E+003, 5.1598470077303449E+004, 0.0000000000000000E+000,-1.2803494840555950E+002, 0.0000000000000000E+000
 8.2557776243431599E+003, 5.1872580668614930E+004, 0.0000000000000000E+000,-1.2849086876712673E+002, 0.0000000000000000E+000
 8.2996354380138837E+003, 5.2148147439075845E+004, 0.0000000000000000E+000,-1.2894682792525654E+002, 0.0000000000000000E+000
 8.3437262409810137E+003, 5.2425178124460668E+004, 0.0000000000000000E+000,-1.2940282563717247E+002, 0.0000000000000000E+000
 8.3880512709718241E+003, 5.2703680501639217E+004, 0.0000000000000000E+000,-1.2985886166028428E+002, 0.0000000000000000E+000
 8.4326117722888685E+003, 5.2983662388795026E+004, 0.0000000000000000E+000,-1.3031493575222638E+002, 0.0000000000000000E+000
 8.4774089958449022E+003, 5.3265131645644738E+004, 0.0000000000000000E+000,-1.3077104767089531E+002, 0.0000000000000000E+000
 8.5224441991980038E+003, 5.3548096173658792E+004, 0.0000000000000000E+000,-1.3122719717448524E+002, 0.0000000000000000E+000
 8.5677186465868781E+003, 5.3832563916283245E+004, 0.0000000000000000E+000,-1.3168338402152494E+002, 0.0000000000000000E+000
 8.6132336089663422E+003, 5.4118542859162721E+004, 0.0000000000000000E+000,-1.3213960797091173E+002, 0.0000000000000000E+000
 8.6589903640430057E+003, 5.4406041030364628E+004, 0.0000000000000000E+000,-1.3259586878194622E+002, 0.0000000000000000E+000
 8.7049901963111388E+003, 5.4695066500604487E+004, 0.0000000000000000E+000,-1.3305216621436560E+002, 0.0000000000000000E+000
 8.7512343970887323E+003, 5.4985627383472529E+004, 0.0000000000000000E+000,-1.3350850002837598E+002, 0.0000000000000000E+000
 8.7977242645537481E+003, 5.5277731835661441E+004, 0.0000000000000000E+000,-1.3396486998468444E+002, 0.0000000000000000E+000
 8.8444611037805571E+003, 5.5571388057195341E+004, 0.0000000000000000E+000,-1.3442127584453107E+002, 0.0000000000000000E+000
 8.8914462267765794E+003, 5.5866604291659976E+004, 0.0000000000000000E+000,-1.3487771736971774E+002, 0.0000000000000000E+000
 8.9386809525191165E+003, 5.6163388826434144E+004, 0.0000000000000000E+000,-1.3533419432263995E+002, 0.0000000000000000E+000
 8.9861666069923776E+003, 5.6461749992922341E+004, 0.0000000000000000E+000,-1.3579070646631325E+002, 0.0000000000000000E+000
